Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12274.9	1994.1	0.5029	29.9401	20.2256	0.9197	1	7.507	5.3632	0.3041	0.2891	0.1759	0.4977	0.0797	-0.027	-0.027	-0.079	0.0241	0.0188
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10901.3	2413.1	0.5028	20.4675	25.0424	0.4101	0.6744	9.2183	4.8287	0.5408	0.5147	0.387	0.7488	0.1114	-0.0585	-0.0549	-0.0982	-0.0314	0.0167
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11710.3	1065.3	0.5028	38.4024	22.5777	0.9467	0.9948	8.02	6.4314	0.3548	0.3588	0.1832	0.4464	0.0531	-0.0394	-0.0411	-0.0661	-0.0047	0.015
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12504.9	1692.8	0.5028	33.2789	21.3835	0.9146	0.9902	7.8982	5.7478	0.4529	0.4386	0.2582	0.7139	0.1036	-0.0609	-0.0604	-0.1151	-0.0189	0.0222
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12543.5	1635.9	0.5028	17.5973	15.7807	0.888	0.9691	5.2876	4.5963	0.3453	0.3482	0.1488	0.5508	0.0898	-0.0305	-0.0351	-0.0605	0.0274	0.0186
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12379	682.77	0.5027	22.1354	17.8378	0.8742	0.9896	6.6364	4.5724	0.5114	0.5223	0.326	0.6644	0.1023	-0.0659	-0.0642	-0.1141	-0.023	0.0195
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11877.5	1643.1	0.5027	29.8375	20.9765	0.8521	0.967	7.7266	4.9227	0.3904	0.3889	0.2991	0.4714	0.0414	-0.043	-0.0422	-0.0905	0.0073	0.0189
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11868.4	2696.8	0.5026	27.9917	20.0356	0.8763	0.9667	6.8344	5.5223	0.2886	0.2817	0.1221	0.527	0.0782	-0.0246	-0.0247	-0.0846	0.0345	0.0252
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12046.6	878.49	0.5026	33.691	25.7293	0.6395	0.8061	8.8639	6.554	0.3969	0.398	0.2852	0.4545	0.034	-0.0441	-0.0425	-0.0875	-0.0169	0.0116
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11345.2	2125.4	0.5025	26.6653	25.5427	0.5136	0.7093	8.4498	6.7131	0.4619	0.4618	0.2859	0.6458	0.0878	-0.0568	-0.0544	-0.0872	-0.0173	0.0166
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12194.7	2421.3	0.5024	48.5906	26.1078	0.8958	0.9704	9.1501	6.7967	0.3727	0.3655	0.2735	0.512	0.0538	-0.0429	-0.0449	-0.065	-0.0052	0.0124
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12166.1	828.34	0.5023	79.1844	41.6074	0.5748	0.743	13.6741	10.7141	0.3951	0.379	0.2693	0.6143	0.0728	-0.0526	-0.0523	-0.0888	-0.0187	0.013
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11728.4	864.62	0.5022	12.2766	13.0473	0.9062	1	4.8824	3.33	0.6642	0.6885	0.4521	0.7887	0.086	-0.0979	-0.1015	-0.1296	-0.0484	0.0219
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11260.8	1505.9	0.5022	40.3632	24.276	0.8607	0.9843	9.3728	5.6051	0.3409	0.3468	0.1279	0.4689	0.0695	-0.031	-0.0348	-0.0687	0.0301	0.02
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11697.4	2522.5	0.5021	15.5868	14.6363	0.9143	1	5.3608	3.8896	0.5844	0.6637	0.198	0.8574	0.2114	-0.0651	-0.0567	-0.133	-0.0192	0.0322
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11074.9	1350.6	0.5018	25.8399	19.5536	0.8493	0.9829	7.1936	4.4133	0.3865	0.383	0.2384	0.4951	0.0537	-0.0316	-0.0319	-0.0794	0.0153	0.0193
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11702.4	2529.8	0.5017	28.1233	28.1615	0.4456	0.6396	8.9408	6.7746	0.4984	0.5064	0.2857	0.6736	0.0879	-0.0647	-0.0678	-0.1134	-0.0204	0.0211
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12056.4	810.7	0.5017	14.8417	20.151	0.4593	0.6702	6.4122	4.9373	0.58	0.6063	0.3166	0.8222	0.1183	-0.0693	-0.0712	-0.1038	-0.0143	0.0231
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11345.9	1437.8	0.5017	17.0702	16.5253	0.7855	0.9322	5.9464	4.0384	0.5467	0.5471	0.3615	0.7889	0.1217	-0.0716	-0.0766	-0.1085	-0.0363	0.0179
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12548.1	1529.6	0.5016	45.9051	25.2841	0.9024	0.9847	9.2782	6.3271	0.3728	0.3706	0.1882	0.5299	0.0599	-0.0371	-0.036	-0.0781	0.0321	0.0211
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12129.3	823.09	0.5015	17.6865	15.4007	0.9371	0.993	5.3369	4.3888	0.453	0.4433	0.3028	0.6608	0.0896	-0.0551	-0.0627	-0.0984	0.0166	0.0282
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11370.4	2099	0.5015	18.3265	15.965	0.9035	0.977	5.7004	4.4816	0.3962	0.3819	0.1319	0.7613	0.1902	-0.0339	-0.0281	-0.1254	0.0429	0.0462
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12646	941.03	0.5012	78.5489	31.7998	0.9761	1	10.9315	9.4866	0.322	0.3241	0.2357	0.399	0.0341	-0.0319	-0.0321	-0.058	-0.0082	0.0102
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12512.3	901.46	0.5012	17.1511	19.3254	0.5771	0.7661	6.6111	5.1918	0.4587	0.4452	0.3677	0.6439	0.0679	-0.0626	-0.0681	-0.0837	-0.0271	0.0156
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11658.1	1660.3	0.5012	39.2398	23.1266	0.922	0.9935	8.3872	6.3073	0.3475	0.34	0.1885	0.5166	0.0811	-0.0292	-0.0296	-0.066	0.0113	0.0157
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11858.8	722.55	0.5009	31.0695	27.3662	0.5213	0.7098	9.0373	6.9634	0.4289	0.4175	0.322	0.6499	0.0749	-0.0581	-0.0543	-0.0875	-0.0375	0.0138
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11131.6	1262.6	0.5009	35.8247	25.969	0.6676	0.8631	8.8988	6.376	0.3498	0.341	0.2914	0.4316	0.0374	-0.0454	-0.0478	-0.0694	-0.0131	0.0136
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11838.1	817.96	0.5008	26.887	23.112	0.6325	0.7985	7.9007	6.2334	0.5227	0.5299	0.2921	0.6323	0.0724	-0.0598	-0.0655	-0.1058	0.0013	0.0239
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11188	650.79	0.5008	12.0117	14.5918	0.7089	0.9786	5.6997	2.8645	0.5264	0.5082	0.4399	0.632	0.0457	-0.0741	-0.0762	-0.0912	-0.049	0.011
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11086.3	1636.1	0.5008	72.5023	30.7319	0.9647	0.9932	10.3582	9.1338	0.3198	0.3182	0.245	0.4037	0.0334	-0.0291	-0.0293	-0.0631	-0.0048	0.0103
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11251	1932	0.5007	22.9143	23.7165	0.5119	0.7331	8.8123	5.209	0.344	0.3251	0.1743	0.6709	0.0953	-0.0358	-0.0363	-0.0796	0.0184	0.0218
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11805	2705.4	0.5007	31.5894	21.1664	0.886	0.9794	7.6511	5.2761	0.3379	0.3365	0.0733	0.7176	0.1638	-0.0243	-0.0186	-0.0845	0.0844	0.0414
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12282	2573.9	0.5007	17.2761	26.7859	0.3026	0.554	9.9297	4.9474	0.3528	0.3453	0.2489	0.5089	0.0504	-0.0425	-0.0437	-0.0588	-0.0171	0.0111
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11732.5	1740.8	0.5006	24.8163	18.4114	0.92	0.9835	6.2685	5.3458	0.3537	0.361	0.1831	0.4758	0.0641	-0.031	-0.036	-0.0571	0.0266	0.0196
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12328.3	1263.6	0.5006	46.1237	35.5076	0.4597	0.6599	10.9494	8.0788	0.2958	0.2861	0.2007	0.4631	0.0425	-0.0293	-0.0297	-0.0506	-0.0029	0.01
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12395.5	1205.8	0.5005	31.3209	20.6188	0.9258	0.9777	6.9481	5.9634	0.4284	0.4289	0.3162	0.6108	0.0671	-0.051	-0.0507	-0.0728	-0.0258	0.0107
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11614.4	787.15	0.5005	19.8093	22.2033	0.5049	0.7255	7.1326	5.0223	0.5857	0.5924	0.38	0.7208	0.0785	-0.0793	-0.0774	-0.1045	-0.0537	0.0133
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12172.4	1924.6	0.5004	48.477	27.0659	0.8316	0.94	9.5888	7.2218	0.3625	0.3504	0.264	0.588	0.058	-0.0388	-0.0385	-0.0717	-0.0085	0.0141
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12029.1	2154.7	0.5004	50.8505	29.6722	0.7258	0.8915	10.1089	6.8606	0.2851	0.2841	0.2121	0.4132	0.0386	-0.0218	-0.0233	-0.0594	0.0229	0.0175
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12483.1	1506.2	0.5004	25.65	18.7122	0.9205	0.9785	6.4117	5.5724	0.365	0.3512	0.2563	0.469	0.0572	-0.04	-0.0368	-0.0711	-0.0136	0.0156
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11657.4	2353	0.5003	41.1554	23.7698	0.9154	0.9793	8.5	6.6213	0.4127	0.4053	0.3062	0.5777	0.0666	-0.0544	-0.0553	-0.0856	-0.0061	0.0194
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11858.4	1165.8	0.5003	23.9527	18.395	0.8895	0.9767	6.3151	5.0837	0.3599	0.3849	0.2209	0.447	0.0605	-0.0493	-0.0513	-0.0791	-0.0101	0.0148
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11747.4	1159.8	0.5002	22.0536	20.9164	0.6335	0.807	7.2214	5.4739	0.5636	0.4867	0.2553	1.4206	0.2433	-0.0624	-0.0603	-0.1198	-0.0089	0.0297
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11546.4	2746.8	0.5002	18.2436	15.8892	0.9081	0.9764	5.2665	4.7757	0.3473	0.3449	0.1487	0.5888	0.1224	-0.0353	-0.0341	-0.0849	0.0142	0.031
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12000.9	708.11	0.5001	30.3294	21.0452	0.8605	0.9833	7.7666	4.902	0.3632	0.3641	0.2699	0.4572	0.0462	-0.0368	-0.0349	-0.0688	-0.0117	0.0126
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12537.2	1583.2	0.5	46.2497	31.2834	0.5939	0.8038	11.2047	7.3995	0.3831	0.3882	0.2298	0.4587	0.0437	-0.0282	-0.0291	-0.0487	0.0069	0.0133
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12053.4	2810.4	0.5	27.8947	20.4878	0.8351	0.9294	6.718	6.1589	0.3955	0.3947	0.1046	0.955	0.2113	-0.0364	-0.0254	-0.149	0.0741	0.0558
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11141.9	2124.4	0.5	19.0722	16.7208	0.8572	0.9528	5.6231	4.7741	0.3195	0.3261	0.1302	0.4636	0.0797	-0.0147	-0.0194	-0.0451	0.038	0.021
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11939.8	2734.8	0.4999	25.2074	19.7971	0.8082	0.9343	6.9897	4.9683	0.4273	0.4201	0.241	0.5774	0.0769	-0.0559	-0.0565	-0.0785	-0.0274	0.0128
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12082.3	867.79	0.4998	33.063	21.5112	0.8979	0.9907	7.7827	5.5226	0.2956	0.2913	0.2186	0.3741	0.0331	-0.0254	-0.0262	-0.0477	0.0065	0.014
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12473.6	946.79	0.4997	24.2006	18.6356	0.8757	0.9904	6.971	4.6523	0.4799	0.4898	0.283	0.6063	0.0783	-0.0586	-0.0603	-0.0874	-0.0165	0.0187
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12633.7	1102.9	0.4996	14.2778	15.191	0.7775	0.9041	4.9555	4.0993	0.482	0.4395	0.1967	0.8351	0.191	-0.0594	-0.0507	-0.1208	-0.0035	0.037
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11741.2	2575	0.4995	29.773	30.7745	0.395	0.6087	9.1396	7.2054	0.2941	0.2895	0.209	0.3834	0.0408	-0.0259	-0.0271	-0.0592	0.0131	0.0175
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10990.5	2100.6	0.4995	17.3486	15.5747	0.8987	0.982	5.7982	4.2239	0.4564	0.4937	0.1502	0.6033	0.1265	-0.0574	-0.0743	-0.1082	0.0231	0.0365
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11901.1	749	0.4994	59.7632	28.318	0.9365	0.9931	10.1201	7.5799	0.4848	0.4792	0.3098	0.7702	0.0821	-0.0623	-0.0646	-0.0953	-0.0246	0.0157
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11373.5	2019.2	0.4993	26.635	19.3955	0.8897	0.9822	6.9398	5.1577	0.2981	0.3023	0.1899	0.3908	0.0514	-0.0253	-0.0277	-0.0507	0.0102	0.0152
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11268.7	959.13	0.4993	21.4464	17.3867	0.8915	0.9939	6.5618	4.3789	0.4253	0.4308	0.3217	0.5015	0.0383	-0.0488	-0.0496	-0.0801	-0.0133	0.014
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11477.9	2525.8	0.4992	40.4596	30.7034	0.5393	0.72	9.9733	7.4698	0.6085	0.5685	0.4807	0.8983	0.1077	-0.0923	-0.0919	-0.1347	-0.0543	0.0202
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10989.8	2364.4	0.4991	57.4916	30.7455	0.7643	0.8927	9.8073	8.1981	0.3081	0.3062	0.2282	0.4515	0.0419	-0.0255	-0.0247	-0.0605	0.0102	0.0127
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12109.4	1640.4	0.4991	40.9695	23.2598	0.9516	1	8.2466	6.7766	0.2924	0.2885	0.1899	0.3857	0.043	-0.0262	-0.0286	-0.0554	0.0202	0.0137
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11583.5	1827.5	0.499	62.2244	28.7734	0.9445	1	10.2776	7.6662	0.3725	0.3755	0.2283	0.5267	0.0572	-0.0402	-0.0401	-0.0802	0.0311	0.0179
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	10913.3	2464.1	0.4989	22.549	20.6652	0.6635	0.8213	7.0299	5.4251	0.5679	0.5851	0.3638	0.6885	0.0863	-0.0705	-0.0684	-0.1233	-0.0283	0.0205
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12321.9	975.65	0.4988	24.9341	18.304	0.9352	1	6.3928	4.7942	0.3372	0.3344	0.2148	0.4406	0.0433	-0.0307	-0.034	-0.0527	0.0139	0.0144
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11751.9	819.65	0.4987	42.3038	23.5452	0.9589	1	8.3536	6.8831	0.2992	0.3009	0.2369	0.3524	0.0279	-0.033	-0.0337	-0.0549	-0.0011	0.0109
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12201.3	902.69	0.4985	53.8494	26.2844	0.9795	1	8.7658	7.9428	0.3638	0.3505	0.2339	0.5569	0.0683	-0.0415	-0.0431	-0.0731	-0.0067	0.0149
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11758.3	1909.2	0.4985	46.2672	25.3586	0.9041	0.984	8.6617	6.9439	0.3023	0.3116	0.138	0.4497	0.0775	-0.0256	-0.0278	-0.1015	0.0411	0.026
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11930.3	732.83	0.4985	32.2749	21.1538	0.9064	0.9842	7.5884	5.8409	0.385	0.3892	0.1688	0.5155	0.0681	-0.0381	-0.0414	-0.0619	0.011	0.0162
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12514.4	1544.3	0.4984	38.2125	22.2605	0.969	1	7.6535	6.3345	0.3811	0.3905	0.2552	0.5264	0.0671	-0.0421	-0.0418	-0.0734	-0.0133	0.0148
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12770.9	934.52	0.4981	21.9864	19.3525	0.7377	0.8754	6.484	4.9706	0.5581	0.5503	0.3301	0.7731	0.1109	-0.0782	-0.0773	-0.1305	-0.0347	0.024
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12148.6	626.77	0.498	15.2536	20.3431	0.4632	0.6654	6.9708	4.5678	0.3546	0.34	0.2081	0.566	0.0862	-0.0255	-0.0243	-0.0719	0.0236	0.0289
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11780.1	2491.6	0.498	34.6139	21.8405	0.9119	0.979	7.3068	6.5072	0.2947	0.2979	0.1964	0.3952	0.0516	-0.0137	-0.0133	-0.054	0.0306	0.016
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12219.5	1438.2	0.4979	11.9618	14.3072	0.7343	0.881	4.912	3.9168	0.6116	0.6047	0.3598	0.9207	0.1591	-0.0878	-0.0903	-0.1306	-0.0274	0.0279
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11169.6	1914.3	0.4978	50.2194	29.3514	0.7325	0.8644	10.3326	7.5014	0.3042	0.3071	0.1487	0.3874	0.0438	-0.0279	-0.0292	-0.0696	0.0196	0.0185
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12238.4	2545.8	0.4978	17.3364	17.8412	0.6844	0.84	6.1494	4.6798	0.6688	0.7298	0.3586	0.8584	0.137	-0.0923	-0.0875	-0.1523	-0.0252	0.0329
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11692.2	1888.2	0.4978	26.0499	18.6323	0.9429	0.9938	6.2764	5.6355	0.3619	0.354	0.2968	0.4527	0.0377	-0.038	-0.0377	-0.0682	-0.0103	0.013
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11869.4	751.62	0.4978	15.4382	17.3774	0.6424	0.8292	6.1656	4.6123	0.6123	0.5929	0.4795	0.8919	0.0925	-0.0815	-0.0838	-0.1192	-0.0114	0.0227
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12508.1	953.05	0.4977	27.2532	18.9367	0.955	1	6.7355	5.4902	0.3922	0.3975	0.2686	0.5314	0.0678	-0.0464	-0.047	-0.0712	-0.0105	0.0114
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11378.3	1304	0.4976	28.9353	26.6981	0.5101	0.7083	8.4522	7.0038	0.416	0.4025	0.3427	0.5601	0.0541	-0.0403	-0.0417	-0.0744	-0.0054	0.0138
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11802.7	1073.5	0.4976	37.6081	27.4209	0.6285	0.8084	9.6587	7.0794	0.564	0.5591	0.4084	0.7674	0.0826	-0.0791	-0.0822	-0.1275	-0.0319	0.02
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11588.5	1041.5	0.4974	49.4105	29.288	0.7239	0.8711	9.5003	8.2235	0.3641	0.3558	0.2866	0.4879	0.0465	-0.0492	-0.0503	-0.0657	-0.0046	0.0092
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12137.6	2752.2	0.4973	18.8124	16.3675	0.8825	0.967	5.6361	4.5543	0.4354	0.5245	0.1166	0.7065	0.1969	-0.0395	-0.0395	-0.1135	0.0329	0.0408
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11499.4	1618.1	0.4973	24.4041	19.4476	0.8109	0.9777	7.318	4.175	0.4191	0.4117	0.2358	0.612	0.0895	-0.0325	-0.0323	-0.0834	0.0285	0.0288
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11614.1	874.07	0.4973	25.6266	22.566	0.6324	0.8111	8.1509	5.8765	0.474	0.4828	0.2752	0.6837	0.0874	-0.0546	-0.0536	-0.0833	-0.0303	0.0106
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11160.1	2120.2	0.4973	35.616	23.9404	0.7809	0.9027	8.3652	6.5828	0.3381	0.3499	0.1395	0.5054	0.0935	-0.0237	-0.0239	-0.0898	0.0396	0.0262
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11823.9	2226.1	0.4973	39.3053	27.6632	0.6454	0.8248	9.6124	7.3495	0.3719	0.3736	0.2221	0.4932	0.0661	-0.0321	-0.0314	-0.0615	0.0035	0.0138
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11677	739.99	0.4972	19.5438	21.9986	0.5075	0.7243	7.7227	5.0244	0.6753	0.6528	0.3999	1.0519	0.1603	-0.0898	-0.0909	-0.1314	-0.0432	0.0236
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11639.4	1445	0.4971	35.5794	24.4813	0.746	0.9102	8.6897	5.9828	0.448	0.4567	0.2372	0.6458	0.1074	-0.0415	-0.0436	-0.0784	0.0156	0.0169
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11622.1	1239.5	0.497	73.9607	44.0984	0.4779	0.6698	13.9991	10.8353	0.3423	0.3433	0.2318	0.4979	0.0604	-0.0308	-0.0319	-0.0637	0.0152	0.0129
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12083.4	741.46	0.497	19.6712	22.1063	0.5058	0.7063	7.7217	5.6477	0.6768	0.6735	0.5456	0.8308	0.0664	-0.0832	-0.0838	-0.1025	-0.0414	0.0148
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12360.5	1465.6	0.4969	44.139	24.3491	0.9356	0.9965	8.5923	6.4053	0.3833	0.3841	0.261	0.4802	0.0459	-0.0393	-0.0378	-0.0676	-0.0137	0.0102
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11427.8	2092.9	0.4968	37.7984	31.5468	0.4773	0.6617	10.6872	6.708	0.3636	0.3551	0.3042	0.4771	0.0369	-0.0433	-0.0431	-0.0751	-0.014	0.0119
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11985.9	1013.7	0.4967	20.5454	24.7479	0.4215	0.6457	7.2309	6.1567	0.3311	0.3141	0.2585	0.5417	0.067	-0.0382	-0.041	-0.0668	-0.0045	0.0158
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11794.7	1162.9	0.4965	31.7352	26.5215	0.567	0.7541	9.2286	6.7695	0.4194	0.4278	0.2588	0.5588	0.0735	-0.0318	-0.0338	-0.0587	0.0114	0.0197
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11546.5	2659.2	0.4965	28.8026	21.1383	0.81	0.9273	7.145	5.9053	0.3231	0.332	0.0799	0.5361	0.1257	-0.0239	-0.0307	-0.0942	0.0918	0.0442
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11588	1786.1	0.4963	27.9585	24.6435	0.5785	0.7674	8.7057	6.2355	0.5016	0.5113	0.3218	0.6377	0.0812	-0.0595	-0.059	-0.1063	-0.021	0.0162
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11480.3	2118.9	0.4963	35.7596	23.017	0.8482	0.9789	8.5011	5.2733	0.4586	0.444	0.1965	0.7878	0.1302	-0.054	-0.0533	-0.1002	0.0166	0.0289
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12223.3	1628.6	0.4963	39.2099	22.6586	0.9597	0.9969	7.6997	6.8735	0.4256	0.4342	0.2809	0.5487	0.057	-0.0578	-0.057	-0.0883	-0.0263	0.0139
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11209.3	2668.9	0.4963	27.0799	20.5245	0.8078	0.9171	6.851	5.9447	0.3934	0.3878	0.0661	0.8655	0.2437	-0.0242	-0.0156	-0.127	0.0904	0.0619
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12186	2097	0.4962	24.0493	18.5886	0.8746	0.9588	6.3723	5.268	0.3347	0.3382	0.2185	0.4125	0.0467	-0.0221	-0.0231	-0.0466	0.008	0.0125
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11980.3	1655.5	0.4962	21.3251	19.0055	0.7419	0.9237	6.9197	4.5412	0.484	0.4784	0.1821	0.8708	0.2263	-0.0489	-0.0418	-0.1273	0.0106	0.0367
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11151.6	941.07	0.4961	9.7138	16.6107	0.4424	0.6768	5.2678	4.0755	0.4701	0.4725	0.2529	0.6915	0.1462	-0.0608	-0.0636	-0.109	0.01	0.0384
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11283.5	1102.1	0.496	24.5259	22.4181	0.6133	0.7982	7.8327	6.0721	0.5415	0.5534	0.386	0.6865	0.0845	-0.0679	-0.0703	-0.091	-0.0265	0.0148
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12134.7	1950.1	0.496	48.8298	34.1682	0.5256	0.7076	12.0307	7.263	0.4726	0.4497	0.3326	0.9936	0.0977	-0.0573	-0.0545	-0.1191	-0.0256	0.0185
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	11966	839.88	0.4959	40.6235	25.4296	0.7894	0.9228	8.898	6.4301	0.3993	0.4043	0.2503	0.4847	0.0535	-0.0378	-0.0414	-0.0585	-0.0005	0.0145
SLD_0000400.vsi - 20x_02	PathDetectionObject		S1	Polygon	12222.5	1449.8	0.4959	40.4768	24.7024	0.8336	0.9357	8.7603	6.8701	0.3913	0.3901	0.3	0.4821	0.0427	-0.0364	-0.0357	-0.0669	-0.0089	0.0129
