Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8932.5	596.73	15.56	14.85
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9381.9	2255.4	62.19	28.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9602.3	1876.6	46.45	26.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8996.9	1419.7	42.8	25.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9379.3	773.99	27.75	26.63
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9427	1640	189.78	49.58
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9941.4	2602.2	24.07	19.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9939.3	1505.4	83.61	32.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8903.2	2000.4	31.24	26.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10295.6	1680.8	70.69	30.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9314.4	1441	92.71	35.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9277.8	962.32	29.3	20.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9681.2	875.52	47.64	25.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9493	1874	74.7	31.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8680.5	785.03	16.3	19.41
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10456.6	758.56	62.88	29.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9400.6	2565.1	80.11	32.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9765.4	1869.4	31.66	26.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8745.6	838.82	75.77	31.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9116.3	975.16	74.76	31.39
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8632.4	1058.2	29.15	20.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9566.2	791.46	28.45	19.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9092.2	1000.6	73.43	30.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10217.6	845.54	104.21	36.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10164.1	662.83	68.07	29.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10236.5	798.71	51.72	26.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9942.9	657.5	55.35	27.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9976.2	1917	62.76	28.88
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9977.6	563.69	35.52	22.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9628.9	1604	154.19	44.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9504.7	980.75	80.43	32.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10373.7	1922.9	93.27	34.63
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8967.1	1850.2	122.19	39.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10135	2523.4	26.78	19.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9435	2125.9	64.59	28.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9779.9	503.11	31.46	20.94
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9271.1	1287.2	70.93	30.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9051.9	2170.7	42.37	23.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9356.2	1777.6	70.24	30.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9271	2457.6	28.62	21.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10002.6	2487.1	25.26	19.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8633.8	1244.3	74.41	31
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9955.7	736.41	28.61	19.75
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9158.1	1510.3	21.05	18.43
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9911	1059.7	25.19	21.66
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9595.5	1670	39.53	23.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9145.1	754.22	68.51	30.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8818.9	1971	77.53	31.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10091.1	1008.5	152.63	44.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9132	1939.4	32.83	21.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9288	697.02	52.02	26.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9686.1	1717.7	36.04	21.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10316.1	2357.6	32.33	21.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8917.5	1328.9	12.51	14.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8865	2515.1	21.78	18.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8939.8	1169.7	22.99	18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8710.4	1580.1	107.63	37.2
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10118.4	1555.3	90.08	34.02
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9350.3	733.55	51.07	26.08
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9117.9	1448.4	100.57	44.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9168.5	1537.8	62.95	29.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9404	1775.9	28.51	20.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8650.4	906.46	73.59	30.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10234.4	2401.4	24.02	18.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9414.4	1348.9	56.08	27.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8890.8	976.3	25.07	20.95
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9584.4	785.75	45.78	24.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9800.9	1970.5	51.65	26.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10082.8	1153	126.73	45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9785.5	1709.2	40.01	23.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8727.2	1881.3	43.58	24.58
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10284.6	1277.3	9.896	12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10271.5	1127.4	94.25	35.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9956.5	1340.6	49.1	25.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9104.8	1307.6	25.84	19.07
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10498	1342.6	87.53	33.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8911.5	1614	42.01	23.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8885.3	1036.1	26.69	19.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9745.3	1708.6	30.37	20.67
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9164	843.73	58.66	27.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10173.1	2368	95.61	35.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9173.6	2171.5	28.45	19.79
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9767.3	2620	40.69	23.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10338.7	1657.5	30.42	20.43
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9761.7	1163.5	37.75	25.66
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9734.6	2644	36.32	22.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10244.3	1374.3	32.84	21.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10133.9	1882.8	31.28	20.5
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8753.3	1880.6	65.76	30.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10276.4	1518.6	52.45	26.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9725.1	1371.3	141.4	42.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9601.2	871.82	41.56	24.84
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10262.4	1060.3	99.5	36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10064.4	1163.6	17.18	21.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9423.1	1096.5	36.76	22.35
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9412.5	2237.6	76.66	31.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9110.8	2164.7	21.62	17.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9681.2	1058.7	30.09	19.93
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10488.4	2229.7	81.54	32.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9017.7	731.3	42.88	24.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9186.5	2020.3	25.65	18.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8770.6	1771.7	32.94	21.63
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8827.1	1956.7	60.84	28.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8964.6	2794.4	33.14	21.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8988.9	1188.9	41.02	24.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9931.1	1016.1	80.2	32.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8830.6	1366.3	164.22	45.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9064.5	2769	34.59	21.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9700.7	1873.9	25.25	19.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9064.8	595.37	21.56	17.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9969.9	1127.8	44.14	24.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10325.4	1013.8	99.64	36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9271.6	1754.1	66.31	29.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9485.9	1373.2	25.63	19.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10079.3	2444.3	36.7	22.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10124	540.94	27.89	19.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9525.1	991.97	26.28	19.01
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10278.1	1771.1	33.91	21.19
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9444.9	1364.3	116.13	38.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9008.8	2843.2	39.97	23.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9207.6	2208.6	49.82	25.47
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10458.6	2250	47.38	30.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8753.2	769.57	62.74	29.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8914.5	1869.8	67.88	29.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10365.1	2351.6	26.56	19.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9075.1	1790	85.28	33.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9119.9	2826.9	47.56	25.29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8806.7	841.61	62.39	28.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10089.3	1471.4	36.45	27.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8776	943.64	50.71	26.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9412.9	1888.2	40.1	30.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9384.5	1183.5	24.38	18.48
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10198.7	2056.6	59.18	27.58
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10268.1	1428.8	41.72	28.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10196.4	1755.9	78.92	31.96
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9385.3	612.04	29.55	21.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9259.1	1778.3	35.74	21.67
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9820.9	1287	37.58	22.17
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10338.3	1936.1	35.89	22.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10424.7	2092.4	67.68	30.54
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9586	677.83	57.52	27.67
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9967.8	1168.8	31.3	21.45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10467.4	1247.7	65.51	29.21
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10039.6	486.9	37.36	22.28
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10194.3	1804.3	21.66	22.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10119.7	565.98	40.37	23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10277.9	1903.6	32.52	21.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8883.5	2039	23.56	18.57
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9773	555.06	37.01	22.25
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10271.7	1420.7	127.09	40.95
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8458.5	856.47	50.63	25.65
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10443.9	2322.8	31.99	21.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9468	1001.3	41.7	24.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9857.5	1479.7	91.02	34.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10493.5	1806	98.03	35.49
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9636	1354.2	24.25	18.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8892.1	1482.7	33.19	21.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8951.4	1859.2	21.6	17.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8942.7	1974.8	43.87	24.27
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9247.2	2111.2	79.08	31.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10048.4	1356.4	48.26	27.7
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8956.8	1665	158.94	45.19
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9562.7	1373	24.33	18.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9639.7	1087.8	52.89	26.32
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9797.6	1809.7	30.65	20.56
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8944.5	1927.7	33.44	21.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10435.3	692.53	14.54	15.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10095.3	1502.8	107.47	37.26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9180.8	1883.3	32.28	21.15
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9489	1880.3	23.17	17.68
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9425	1486.3	52.64	26.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9191	1936.1	49.54	25.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8683.7	1490.7	34.82	21.59
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9258.2	2394	26.62	19.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9258	814.94	16.09	17.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9240	2326.5	31.73	21.61
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9967.2	817.96	53.64	26.7
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9456.1	1871.6	66.66	29.4
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9830.6	1201.6	23.36	18.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9627.3	2164.5	50.69	25.78
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9371.4	2582.4	31.61	20.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10237.5	971.16	80.97	32.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9446.6	1385.7	78.58	33.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9799.5	647.59	42.11	23.36
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10264.8	1661.2	30.38	20.09
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9131.5	2619.1	24.21	18.11
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9691.6	2133	30.96	20.34
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10101.1	1409.2	79.7	32.78
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9811.5	801.95	52.4	26.37
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9314.7	909.4	58.68	27.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10298.6	1577.4	87.03	33.81
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9293.8	2105.1	24.47	18.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9972	1151.7	58.79	27.77
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8847.8	1501.2	30.76	20.23
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9399.1	1993.3	29.73	21.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9501.1	1123.3	95.93	35.24
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9460.3	663.65	35.87	22.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10107.4	2588	39.41	22.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10121	612.3	31.31	20.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8871.3	608.01	18.34	15.89
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10214.5	782.39	46	32.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9483.1	853.91	19.04	20.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9865.2	1252.5	81.1	32.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8783.9	1035.2	96.44	35.63
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9626.3	2198.4	32.24	21.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9625.7	1965.2	25.27	18.85
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10366.6	1235.3	85.09	33.05
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8876.9	1861.1	28.8	20.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9583.3	1649.1	37.55	23.04
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10222.7	1379.5	57.13	27.3
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9356.2	1828.4	65.73	29.16
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10066.7	1456.9	59.84	28.58
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10263	1611.2	35.7	22.71
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9213.9	1193.8	28.7	20.38
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10419.6	1659.9	30.09	20.46
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9510.1	1058.1	44.27	24.14
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8935.3	1317.8	26.44	19.03
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9296.2	2767	32.92	21.82
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9670	792	28.89	19.53
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10214.1	2403.3	27.42	19.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10386.8	1215.9	42.01	23.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9801.7	1084.5	86.45	34.33
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10178.2	1298.2	55.21	26.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8694.2	1004.4	102.34	36.45
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9015.8	1682.4	52.42	26.06
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8876.8	901.68	82.55	32.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9630.8	1228.4	41.92	23.97
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9866.6	594.38	30.25	20.86
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10459	869.03	52.62	28.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10132.2	1392.9	118.06	39.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9257.8	1519.1	17.17	20.98
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9716.9	1468.6	26.66	19.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8989.5	1573.9	36.78	21.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9639.8	2116	46.8	24.62
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9707.8	1107.5	22	21.91
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10483.3	1564.9	21.81	17.18
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10075	1857.2	98.98	35.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8989.6	2668.5	36.57	22.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10051.4	1316	34.94	21.9
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8844.6	1482.4	43.28	31.64
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9085.1	1489.8	31.63	22.1
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9313.2	714.86	31.01	21.22
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9339.3	1399.9	51.88	26
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9994.1	666.74	57.59	29.87
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10334.4	1117.3	71.78	30.52
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10005.2	1191.8	26.86	18.8
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10289.1	1107.7	29.3	20.12
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9692.2	1114.6	62.88	29
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8654.4	860.86	17.78	21.55
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10444.2	1071.4	64	29.96
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9879.4	1503.6	34.33	21.44
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9739.2	1877.2	55.05	26.99
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8991.7	1371.9	50.12	25.72
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8974.7	635.62	37.9	22.51
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10063.2	2266.8	24.68	18.58
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9781	673.95	73.07	30.73
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10356.3	1157.5	90.22	35.42
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8891.5	831.49	44.2	23.85
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9521.6	2191.2	40.09	22.83
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	9253.9	2601.9	51.15	25.74
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	10088.6	1243.2	26.46	24.6
SLD_0000404.vsi - 20x_02	PathAnnotationObject		Image	Polygon	8960.6	2434.4	29.68	20.83
