Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7955.6	2101.1	0.9113	73.866	31.186	0.9544	1	10.957	8.4082	0.3779	0.4216	0.0846	0.5928	0.1269	-0.033	-0.0419	-0.0938	0.0562	0.0368
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7494	809.56	0.9111	115.7303	38.734	0.9693	1	12.9744	11.6967	0.5132	0.5469	0.0841	0.7688	0.1498	-0.0582	-0.0676	-0.1079	0.0414	0.0343
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6912.6	2200.2	0.9108	104.1929	36.9812	0.9574	0.9973	12.9844	10.5355	0.4369	0.4433	0.1519	0.6565	0.0994	-0.0413	-0.0408	-0.1121	0.0401	0.031
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7646.4	1689.9	0.9108	112.1575	38.1112	0.9704	0.9988	12.6748	11.4107	0.4689	0.4441	0.2876	0.6705	0.0832	-0.0677	-0.0669	-0.1083	-0.0169	0.0171
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6837.1	1523.3	0.9107	94.1041	35.439	0.9416	1	12.7928	9.1265	0.4804	0.5006	0.1515	0.7868	0.1332	-0.0574	-0.0657	-0.1087	0.0271	0.0321
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7218.9	2502.5	0.9107	72.6269	31.021	0.9484	1	10.9787	8.1538	0.401	0.4323	0.0956	0.6369	0.118	-0.042	-0.052	-0.0951	0.066	0.0349
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7387.6	1916.1	0.9106	85.3948	33.554	0.9531	0.9983	11.9268	9.0648	0.3608	0.3813	0.087	0.503	0.0904	-0.0329	-0.0405	-0.0748	0.0515	0.0265
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7137.1	2584.4	0.9104	134.8026	41.7198	0.9733	1	14.0692	12.6013	0.5499	0.5464	0.2753	0.7723	0.0878	-0.0743	-0.0781	-0.1228	-0.003	0.0228
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7278.7	2041.2	0.9104	102.7337	37.0425	0.9409	0.9993	13.2036	9.5355	0.3871	0.3997	0.1441	0.5614	0.0813	-0.0416	-0.0466	-0.0864	0.0201	0.0263
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7817.4	2142.4	0.9104	65.973	29.1336	0.9768	1	9.9405	8.6128	0.3858	0.4012	0.1041	0.5824	0.0959	-0.0395	-0.0451	-0.0962	0.0396	0.0305
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7143	2414.9	0.9101	78.0698	31.9049	0.9638	0.9981	10.9046	8.9597	0.3543	0.3732	0.1426	0.5391	0.0877	-0.0357	-0.0409	-0.0882	0.0385	0.0311
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7212.4	2290.9	0.9101	91.8353	34.5238	0.9682	1	11.856	9.7912	0.447	0.4514	0.1125	0.7242	0.1023	-0.0517	-0.0554	-0.0993	0.0224	0.0263
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7933.4	1961.2	0.9101	59.1093	27.8563	0.9572	1	9.7093	7.6439	0.4652	0.4884	0.1808	0.7513	0.1231	-0.046	-0.0438	-0.1172	0.0129	0.0287
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7634.1	2549.7	0.9101	56.7208	27.0713	0.9726	1	9.1018	8.0134	0.4639	0.4009	0.0839	1.3267	0.2721	-0.0493	-0.0554	-0.1632	0.0615	0.05
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7240.8	1648.6	0.9098	130.8773	41.4061	0.9593	1	14.3172	11.2154	0.4276	0.4339	0.1169	0.7093	0.1062	-0.0446	-0.0504	-0.1055	0.0288	0.0279
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7730.4	2146.7	0.9096	66.1651	29.7956	0.9366	1	10.7736	7.5382	0.4083	0.4211	0.1467	0.6069	0.0961	-0.0494	-0.0582	-0.0917	0.0125	0.0259
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7448.4	2478.9	0.9095	134.059	41.7226	0.9677	1	14.2832	11.5745	0.4798	0.4917	0.1198	0.674	0.0967	-0.0583	-0.0633	-0.0924	0.0284	0.0207
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6929.5	2161.5	0.9095	85.4726	33.7006	0.9457	1	12.0116	8.9099	0.5459	0.5787	0.1554	0.7806	0.1355	-0.0753	-0.0818	-0.1153	0.0112	0.0281
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7149.3	617.14	0.9094	56.1202	26.9742	0.9692	1	9.3051	7.9216	0.3049	0.3232	0.1411	0.4403	0.0788	-0.0166	-0.0173	-0.0664	0.032	0.0244
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7165.9	812.58	0.9094	45.1025	24.3921	0.9526	0.9934	8.1896	7.2973	0.3789	0.3895	0.1261	0.6877	0.1199	-0.0409	-0.0452	-0.103	0.0515	0.0316
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8038.7	2090.8	0.9093	77.4468	31.5282	0.9791	1	10.5285	9.4961	0.4044	0.417	0.1243	0.6589	0.1007	-0.0489	-0.0537	-0.0968	0.0316	0.0274
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7901.3	2204.6	0.9092	81.9821	32.8748	0.9532	0.9958	11.3326	8.9706	0.3294	0.3659	0.1166	0.5178	0.0973	-0.029	-0.036	-0.0767	0.0435	0.0309
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7263.3	2438.4	0.9092	99.288	35.6484	0.9818	1	11.8602	10.916	0.4865	0.5181	0.1238	0.7206	0.1182	-0.0539	-0.0608	-0.1019	0.0375	0.0309
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7148.2	576.14	0.9091	112.263	38.0493	0.9744	1	12.8768	11.4989	0.3373	0.3554	0.1483	0.4541	0.0758	-0.0274	-0.0318	-0.0575	0.0335	0.0206
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7694.9	2127.2	0.9087	57.3475	27.1685	0.9763	1	9.0399	8.2078	0.4214	0.4315	0.1855	0.6926	0.0795	-0.0435	-0.0477	-0.0782	0.0132	0.0197
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7965	2138.9	0.9087	61.3917	28.4055	0.9561	1	10.052	8.2795	0.408	0.4441	0.1104	0.6069	0.1128	-0.0474	-0.0579	-0.0919	0.0246	0.0297
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7971.9	1992.6	0.9086	63.6244	28.9446	0.9543	0.9971	10.2593	7.9553	0.4101	0.4187	0.1383	0.6446	0.1099	-0.0478	-0.0529	-0.1077	0.0217	0.0312
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7844.4	2177.5	0.9085	77.4031	31.674	0.9695	1	11.1668	9.321	0.4691	0.4835	0.2294	0.6547	0.0954	-0.0604	-0.0683	-0.0935	0.0017	0.0212
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7906	2282.2	0.9084	76.2371	31.3828	0.9727	1	10.868	9.2621	0.3389	0.3539	0.1117	0.5079	0.0966	-0.0305	-0.0403	-0.0828	0.0702	0.0307
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7555.1	2129.8	0.9084	98.2745	35.8677	0.9599	1	12.3757	9.6643	0.4359	0.4413	0.1823	1.1179	0.1129	-0.0477	-0.0523	-0.1156	0.0454	0.0327
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7269.2	1960.8	0.9084	95.1798	35.1206	0.9697	1	12.123	10.1339	0.3476	0.3662	0.129	0.5872	0.0876	-0.0362	-0.0408	-0.085	0.0396	0.0247
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7692.6	2312.3	0.9083	93.7951	35.1687	0.953	1	12.1566	9.578	0.4646	0.5052	0.0957	0.7725	0.1443	-0.0459	-0.0581	-0.0941	0.0532	0.0325
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7991.1	1540	0.9083	122.4268	40.8327	0.9227	0.9987	15.1311	9.9474	0.4592	0.4809	0.2015	0.6371	0.0873	-0.0554	-0.064	-0.0881	0.0205	0.0246
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7626.1	2189.8	0.9082	57.5537	27.4973	0.9565	1	9.6041	7.7536	0.4005	0.4233	0.117	0.6375	0.1169	-0.0512	-0.0597	-0.1012	0.0481	0.0312
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7500.5	1377.2	0.9082	114.589	38.4294	0.975	1	12.8263	11.2082	0.3672	0.3729	0.1065	0.5413	0.087	-0.0389	-0.0426	-0.0911	0.0342	0.0265
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7603.6	1168.2	0.9081	94.0229	34.7747	0.977	1	11.8507	10.1619	0.442	0.4737	0.1618	0.6122	0.0997	-0.0557	-0.0629	-0.1046	0.0138	0.0263
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7259.1	1978	0.9081	59.4779	28.0194	0.952	0.9959	9.9963	7.6784	0.3754	0.385	0.1604	0.5513	0.0813	-0.0459	-0.0519	-0.085	0.0383	0.0255
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7524.5	2086.1	0.908	76.8547	31.7563	0.9577	0.9982	11.1728	8.6059	0.4286	0.4228	0.2769	0.5746	0.0665	-0.0567	-0.056	-0.1018	-0.0046	0.019
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7140.5	1968.2	0.908	117.9547	39.0181	0.9736	1	13.0672	11.8315	0.4722	0.5038	0.1511	0.6912	0.0947	-0.0583	-0.0651	-0.0961	0.0184	0.0243
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8045	1261.8	0.9078	105.3579	36.9901	0.9676	1	12.9366	10.4405	0.4718	0.5114	0.0894	0.7309	0.1341	-0.0553	-0.0642	-0.1095	0.0456	0.0351
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7996.8	1944.3	0.9076	40.5583	23.1854	0.9481	1	8.2559	6.2427	0.4804	0.4544	0.1725	1.0218	0.1559	-0.0683	-0.0705	-0.1449	0.0333	0.0382
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7299.6	2324.6	0.9074	88.7921	33.9344	0.969	1	11.7331	9.5887	0.3498	0.3652	0.1169	0.5366	0.0837	-0.0376	-0.0422	-0.0873	0.0672	0.0289
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7013	2188.3	0.9074	55.2395	26.8554	0.9625	1	9.1878	7.5762	0.4025	0.4361	0.1322	0.5422	0.0848	-0.0356	-0.0426	-0.0804	0.0289	0.0269
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7157.8	2054.9	0.9073	60.1025	27.9202	0.9689	1	9.5825	8.2065	0.4409	0.4603	0.1341	0.7037	0.105	-0.054	-0.0604	-0.1052	0.0396	0.0291
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7797.4	2204.3	0.9073	72.1837	30.9497	0.947	0.9972	11.1484	8.3664	0.4941	0.4907	0.1505	0.8435	0.163	-0.0595	-0.0614	-0.1235	0.0097	0.0308
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7430.6	2118.5	0.9073	88.8312	33.9626	0.9678	0.9996	11.557	9.9405	0.3249	0.3415	0.1257	0.4739	0.0784	-0.028	-0.0333	-0.0725	0.029	0.0262
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7042.7	2501.2	0.9072	53.5382	26.5538	0.9542	0.9906	8.7569	8.1248	0.3924	0.4023	0.114	0.6436	0.1272	-0.0428	-0.0419	-0.1196	0.0422	0.0347
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7426.1	1445	0.9072	102.1348	36.3551	0.9711	1	12.6295	10.8255	0.4116	0.4153	0.1831	0.6288	0.0856	-0.0442	-0.0485	-0.0956	0.0181	0.0233
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7469.7	2226	0.9071	70.4642	30.2342	0.9687	1	10.2148	8.8523	0.4343	0.4591	0.1389	0.6515	0.1231	-0.0567	-0.0637	-0.1022	0.0519	0.0315
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7467.8	2597	0.9069	53.0468	26.58	0.9435	0.9926	9.2657	7.7587	0.4366	0.4642	0.1387	0.6855	0.1466	-0.0568	-0.0674	-0.1248	0.0365	0.0382
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7155.5	2124.2	0.9068	75.5282	31.2349	0.9728	1	10.9517	9.3027	0.4826	0.5239	0.1656	0.6574	0.1194	-0.0597	-0.0662	-0.1037	0.0215	0.0283
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7985	1829.9	0.9068	117.3638	39.2462	0.9575	1	13.6595	10.7659	0.4446	0.4604	0.2293	0.6001	0.0731	-0.0607	-0.0645	-0.1022	0.0035	0.0207
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7626.8	1644.1	0.9067	101.489	36.779	0.9428	1	13.4221	9.3954	0.4046	0.4277	0.1635	0.6244	0.1125	-0.0458	-0.0545	-0.1056	0.0224	0.03
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7134.7	2562	0.9066	129.897	41.0787	0.9673	1	14.4456	12.15	0.4698	0.4894	0.1243	0.7448	0.1109	-0.0504	-0.0559	-0.0987	0.0531	0.0279
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7033.7	2394.5	0.9065	106.9235	37.1227	0.975	1	12.3515	11.1491	0.4769	0.4809	0.1139	0.7876	0.1048	-0.0522	-0.0551	-0.1094	0.018	0.0277
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8020.1	1828.5	0.9065	74.2654	31.2815	0.9537	1	11.1427	8.7155	0.4268	0.4586	0.0706	0.9141	0.1553	-0.0442	-0.0581	-0.1165	0.0608	0.0388
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7014.2	2211.5	0.9061	80.8058	32.32	0.9721	1	10.8132	9.3243	0.4017	0.4067	0.143	0.6145	0.1016	-0.0434	-0.0495	-0.0928	0.0367	0.0286
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7289.5	1198.4	0.9061	89.4414	34.3993	0.9498	1	12.3498	9.0473	0.4686	0.4869	0.1226	0.7479	0.1452	-0.0554	-0.0659	-0.1098	0.0346	0.0347
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7550.9	2241	0.906	87.7127	34.032	0.9517	0.9985	12.1718	9.2577	0.3742	0.3853	0.1315	0.5396	0.0811	-0.0435	-0.0507	-0.0881	0.0247	0.0247
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7254.6	2588.6	0.906	125.031	40.5558	0.9553	1	14.2145	10.8737	0.4874	0.4814	0.1169	0.7893	0.1052	-0.063	-0.0673	-0.1163	0.0412	0.0222
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7386.4	1588.8	0.9056	80.9424	32.4896	0.9636	1	11.4052	8.9359	0.4434	0.4506	0.2234	0.6303	0.0754	-0.0559	-0.0597	-0.0965	0.009	0.0216
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7344.4	2476	0.9055	65.5982	29.4486	0.9505	1	10.6187	7.9884	0.6083	0.6588	0.2096	0.8995	0.1515	-0.0732	-0.0803	-0.121	0.0118	0.0329
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7054.4	2508.1	0.9052	80.5243	32.4907	0.9586	0.9973	11.0808	9.0059	0.4577	0.4608	0.1559	0.8173	0.1098	-0.0611	-0.0633	-0.1447	0.0159	0.031
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7759.5	2152.6	0.9052	68.3319	30.0638	0.95	1	10.6647	7.9535	0.4175	0.4152	0.2129	0.6838	0.0822	-0.049	-0.0514	-0.1012	0.0311	0.0253
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7972	1504.7	0.9051	93.7308	34.8456	0.9701	1	11.828	9.8176	0.3624	0.3754	0.117	0.5763	0.0872	-0.0368	-0.0463	-0.0855	0.0429	0.0304
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7893	1020.8	0.905	124.2331	40.126	0.9696	0.9996	13.5314	11.8862	0.4887	0.4674	0.1772	0.8106	0.1176	-0.0677	-0.0706	-0.1117	0.0069	0.0243
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7025	2562.2	0.905	73.7149	30.8649	0.9724	1	10.3245	9.1921	0.3879	0.3958	0.0989	0.685	0.1088	-0.0394	-0.0469	-0.1005	0.0776	0.0352
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7886.2	2184.3	0.9049	56.9644	27.7801	0.9276	0.995	9.9574	7.0368	0.4494	0.4616	0.1679	0.6508	0.102	-0.0519	-0.0545	-0.1027	0.0202	0.0256
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7035.6	2442.5	0.9049	60.3924	28.5236	0.9328	0.9959	10.3537	7.383	0.4293	0.4533	0.1429	0.6018	0.0924	-0.0592	-0.0656	-0.1084	0.0633	0.0323
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7586.3	1806.1	0.9049	102.7096	36.4222	0.9729	1	12.099	10.7363	0.5508	0.564	0.1482	0.8525	0.1103	-0.0736	-0.079	-0.1156	0.0147	0.0273
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7138.4	1296.8	0.9049	62.4675	28.3646	0.9757	1	9.707	8.2795	0.4515	0.4634	0.1497	0.7559	0.1071	-0.066	-0.074	-0.1219	0.0157	0.0351
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7361.1	2212.4	0.9049	58.815	27.735	0.9608	0.9974	9.6409	7.7092	0.4548	0.4693	0.1836	0.6671	0.0932	-0.0506	-0.0545	-0.0988	0.0169	0.024
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7601.4	1642.7	0.9046	106.4499	37.1824	0.9676	1	12.789	10.4468	0.3825	0.3794	0.2148	0.5131	0.0472	-0.046	-0.0473	-0.0775	0.0229	0.0151
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6893.7	1918.2	0.9045	117.4185	38.9165	0.9743	0.9984	12.7686	11.8499	0.4421	0.4566	0.1041	0.5952	0.093	-0.0474	-0.0523	-0.0952	0.031	0.023
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7642.9	2013.1	0.9045	77.1352	32.0276	0.945	1	11.8611	8.6254	0.4008	0.4449	0.1119	0.6264	0.1252	-0.0368	-0.0417	-0.0912	0.0365	0.0299
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7215	2232.1	0.9044	81.049	32.3393	0.9739	1	10.8631	9.7317	0.3724	0.3857	0.1456	0.569	0.0829	-0.0416	-0.0446	-0.0932	0.0215	0.0246
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7372	2547.1	0.9044	60.6789	28.3391	0.9495	1	10.0851	7.8234	0.4758	0.508	0.1062	0.7471	0.1438	-0.051	-0.0564	-0.1079	0.0326	0.0307
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7064.1	868.28	0.9043	120.5207	39.9256	0.9501	1	14.1141	10.5816	0.4549	0.4664	0.1566	0.7892	0.0956	-0.0536	-0.0576	-0.1114	0.0046	0.0234
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7027	2334.9	0.9042	79.4863	32.2896	0.958	1	11.065	9.104	0.3533	0.3601	0.1465	0.495	0.0781	-0.0352	-0.0412	-0.0837	0.0411	0.0297
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7195.5	2120.3	0.9039	97.2815	35.4471	0.9729	1	12.0658	10.4692	0.4141	0.4177	0.221	0.5639	0.0674	-0.0522	-0.0521	-0.0881	0.0045	0.0194
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7600.9	1873.9	0.9038	64.2382	29.2008	0.9467	1	10.7775	7.9027	0.4153	0.4106	0.1206	0.8005	0.1275	-0.0478	-0.0498	-0.1077	0.0391	0.0338
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6918.2	1797.4	0.9038	124.8887	40.3282	0.965	1	13.869	11.219	0.4008	0.4059	0.1221	0.6507	0.0967	-0.0328	-0.0386	-0.0789	0.0479	0.0253
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6958.1	2176.9	0.9037	98.0013	35.9726	0.9517	1	12.7435	9.6201	0.506	0.5219	0.194	0.7298	0.0964	-0.0726	-0.0792	-0.1168	0.0139	0.029
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7449.3	1036.5	0.9037	73.7383	31.2967	0.946	0.9982	11.3778	8.4218	0.4196	0.4504	0.1481	0.6418	0.1122	-0.0439	-0.0493	-0.0898	0.0143	0.0266
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7046.3	2387.7	0.9037	72.2683	30.54	0.9737	1	10.4181	9.1322	0.3683	0.4017	0.1722	0.502	0.0907	-0.037	-0.042	-0.0854	0.0201	0.0277
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7694.8	1830	0.9035	86.6755	33.6129	0.964	1	11.8089	9.237	0.5109	0.5216	0.1547	0.8087	0.1231	-0.0605	-0.0617	-0.1036	0.0055	0.023
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	8076	1829.9	0.9035	123.9561	40.1105	0.9682	1	13.8046	11.7062	0.4704	0.4925	0.1707	0.6517	0.0865	-0.052	-0.0572	-0.0891	0.021	0.0202
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7448	2074	0.9034	85.8175	33.218	0.9773	1	11.2888	10.0616	0.3942	0.409	0.1151	0.6717	0.1112	-0.0453	-0.0525	-0.1066	0.0434	0.0336
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7574.8	1203.3	0.9031	86.3034	33.3954	0.9724	1	11.2208	9.8311	0.45	0.4598	0.2322	0.6176	0.0787	-0.0616	-0.0614	-0.1033	0.0019	0.021
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7981.6	1977.4	0.9031	95.6396	35.1996	0.97	1	11.8541	10.1781	0.4167	0.4242	0.1859	0.6013	0.0741	-0.0561	-0.059	-0.1165	0.0178	0.0218
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7133.4	1321.7	0.9031	62.5053	28.3876	0.9747	1	9.5506	8.2924	0.4082	0.4196	0.1802	0.7697	0.099	-0.0562	-0.0602	-0.1185	0.0215	0.0305
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7527.2	2398.4	0.9029	55.6844	26.9617	0.9626	1	9.1628	7.8386	0.4889	0.5009	0.1874	0.825	0.1321	-0.0556	-0.0593	-0.105	0.0231	0.0311
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7346.1	2276.3	0.9029	68.5806	29.7914	0.971	1	9.9548	8.7983	0.4583	0.4487	0.1826	0.7619	0.1326	-0.0463	-0.0498	-0.1137	0.0483	0.0404
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7462.5	1158.4	0.9029	77.1205	31.7394	0.962	0.997	10.7809	9.0133	0.4555	0.4749	0.1264	0.707	0.1236	-0.0487	-0.0571	-0.1018	0.0384	0.0336
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7355.5	1902.8	0.9028	163.8526	45.9817	0.9739	1	15.2022	13.4642	0.5595	0.557	0.218	0.7578	0.0735	-0.0729	-0.0746	-0.1109	-0.0022	0.0166
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7811	905.77	0.9028	85.4902	33.8205	0.9392	0.9982	12.2005	8.7923	0.458	0.4643	0.1887	0.702	0.076	-0.0521	-0.0533	-0.105	0.021	0.0254
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7484.9	2273.6	0.9028	64.8796	28.9024	0.976	1	9.8499	8.6959	0.4109	0.4354	0.2018	0.6328	0.0941	-0.0398	-0.0483	-0.0874	0.0322	0.029
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7062.8	806.8	0.9028	34.6887	21.3644	0.955	1	7.3792	6.2807	0.547	0.6121	0.1502	0.8699	0.1949	-0.0681	-0.0716	-0.1413	0.0142	0.0365
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6857.5	1659.2	0.9028	100.9352	36.6836	0.9426	1	13.1416	9.5053	0.476	0.4634	0.1449	0.8835	0.136	-0.047	-0.0535	-0.1121	0.0359	0.0256
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7017.8	2169.8	0.9027	160.2813	45.6817	0.9652	0.9981	15.1749	13.5347	0.4713	0.47	0.249	0.7542	0.076	-0.0665	-0.0695	-0.097	0.0027	0.0186
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7282.4	1244.1	0.9027	101.2227	36.4239	0.9588	1	12.7022	10.1039	0.4626	0.4736	0.1245	0.8373	0.1779	-0.0619	-0.0687	-0.1517	0.0516	0.0496
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7780.6	1775.4	0.9027	71.2244	30.4342	0.9663	1	10.6188	8.5476	0.4391	0.4471	0.1922	0.577	0.0726	-0.0439	-0.0502	-0.0811	0.0137	0.0248
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7471.7	1689.9	0.9026	102.7601	36.719	0.9578	0.9993	12.8457	9.9479	0.5463	0.5528	0.1848	0.8598	0.1125	-0.0752	-0.0808	-0.1185	0.0094	0.0269
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7226.7	2473.8	0.9025	103.6483	36.693	0.9674	1	12.884	10.5484	0.5568	0.5983	0.109	0.8287	0.1754	-0.0608	-0.0693	-0.1271	0.0252	0.0349
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7420.1	1141.2	0.9025	128.5656	40.749	0.973	0.9991	13.7534	11.8839	0.4809	0.4927	0.238	0.7411	0.0826	-0.0686	-0.0734	-0.1018	-0.0002	0.0192
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	7274	2345.5	0.9025	93.0377	35.627	0.9211	0.9893	12.6327	9.138	0.4487	0.4934	0.0987	0.6668	0.1431	-0.0486	-0.0561	-0.117	0.069	0.0372
SLD_0000404.vsi - 20x_03	PathDetectionObject		S1	Polygon	6937.8	2342.7	0.9022	80.3526	33.2019	0.916	0.9887	11.5474	8.9665	0.4369	0.4457	0.1183	0.6397	0.121	-0.0515	-0.0619	-0.0967	0.0351	0.0318
