Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5513.5	2727.7	0.9136	107.3638	37.8883	0.9398	1	13.3728	10.6634	0.3414	0.3568	0.1696	0.4708	0.0626	-0.0382	-0.0414	-0.0795	0.0154	0.0185
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5556.6	2611.3	0.9133	69.4307	30.0236	0.9679	1	10.4486	8.7119	0.3207	0.3215	0.1577	0.4745	0.0744	-0.0287	-0.0311	-0.0643	0.0335	0.0212
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5877.9	2569.2	0.9133	55.6371	27.2915	0.9387	0.9893	9.6032	7.8046	0.3449	0.3694	0.1002	0.5006	0.086	-0.0172	-0.021	-0.0564	0.0453	0.023
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5587.8	2831.6	0.9132	92.7579	34.7001	0.9681	1	12.1139	9.8299	0.2957	0.302	0.1424	0.4512	0.0545	-0.0223	-0.0243	-0.0732	0.0411	0.0213
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6105.3	2379.6	0.9132	64.8007	28.9789	0.9697	1	9.6568	8.7967	0.3603	0.3752	0.1804	0.599	0.0928	-0.0262	-0.0286	-0.0768	0.0461	0.0283
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5957.3	1008.1	0.9128	141.1149	42.7558	0.97	0.9982	14.4355	12.144	0.2614	0.2567	0.1039	0.525	0.0581	-0.0173	-0.0206	-0.0593	0.0446	0.0193
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6307.6	2339.4	0.9126	72.4609	30.6923	0.9666	1	10.9019	8.7731	0.2836	0.2821	0.1392	0.4453	0.0645	-0.0136	-0.0153	-0.0492	0.0367	0.02
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6472	2187.4	0.9125	58.2373	27.8783	0.9416	0.9977	10.0355	7.4738	0.3377	0.3638	0.1378	0.4925	0.0855	-0.0267	-0.0253	-0.0715	0.0272	0.0225
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5920.9	2339.3	0.9119	84.7174	33.2628	0.9622	1	11.5278	9.0083	0.2978	0.2986	0.1397	0.5251	0.058	-0.0252	-0.0275	-0.0662	0.0427	0.0212
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5735.2	2827	0.9118	61.4316	28.2478	0.9675	1	9.7694	8.133	0.3165	0.3368	0.1264	0.5163	0.0886	-0.0221	-0.0244	-0.0741	0.0508	0.0263
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5493.5	2495.5	0.9116	70.8633	30.2814	0.9711	1	10.3452	9.1082	0.3391	0.3461	0.1869	0.494	0.0817	-0.0279	-0.0289	-0.0657	0.0414	0.0199
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5969.1	2165	0.9113	125.0616	40.6752	0.9499	0.9994	14.3027	10.7765	0.3638	0.3764	0.1387	0.5396	0.0853	-0.0386	-0.0426	-0.0697	0.0211	0.0197
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5899.4	2481.5	0.9112	78.6232	32.0048	0.9646	1	11.1469	9.1999	0.3391	0.3479	0.1458	0.5031	0.0824	-0.0308	-0.0377	-0.0803	0.0381	0.0279
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6293.5	2138.8	0.9111	68.7624	30.0209	0.9588	0.9967	10.2366	8.4059	0.2682	0.2723	0.1301	0.3447	0.0447	-0.0176	-0.0222	-0.0504	0.0408	0.0199
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5638.8	2986.9	0.9108	109.7419	37.6432	0.9732	1	12.6789	10.9998	0.2877	0.2963	0.09	0.4279	0.0733	-0.0281	-0.0332	-0.08	0.0677	0.0273
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5892.7	1899.9	0.9107	107.8754	38.0381	0.9369	1	14.018	9.7229	0.3385	0.3143	0.1587	0.6738	0.0994	-0.0477	-0.0495	-0.091	0.0123	0.0222
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6199.9	1970.5	0.9107	110.2241	37.7752	0.9707	1	12.9857	10.6792	0.2589	0.2574	0.1312	0.3789	0.0526	-0.0176	-0.02	-0.0543	0.0366	0.0196
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6164.2	1166.9	0.9107	106.4733	37.2491	0.9643	1	12.7724	10.3376	0.2492	0.2495	0.1216	0.378	0.0502	-0.0076	-0.009	-0.0491	0.0436	0.0192
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5443.4	1515.4	0.9106	81.9353	32.7088	0.9624	1	11.3731	9.0589	0.2914	0.2901	0.167	0.4203	0.0546	-0.0174	-0.0215	-0.0606	0.0414	0.0194
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6180	2007.3	0.9106	98.2293	36.3916	0.9321	1	13.1379	9.0252	0.268	0.264	0.1505	0.3805	0.0458	-0.0224	-0.0252	-0.0572	0.0286	0.0181
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5650.2	2900.8	0.9105	56.5389	27.2065	0.9599	1	9.5255	7.9189	0.2866	0.3	0.1358	0.4035	0.0581	-0.0084	-0.0109	-0.0561	0.0492	0.0181
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6045.6	2058	0.9105	80.342	32.8345	0.9365	0.9981	11.9134	8.4495	0.2978	0.3018	0.1215	0.4359	0.0641	-0.022	-0.0226	-0.0797	0.0242	0.0218
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6092.1	2022.1	0.9104	110.6898	37.7615	0.9755	1	12.7519	11.0021	0.3148	0.3133	0.1811	0.4655	0.0627	-0.0331	-0.0325	-0.0875	0.0165	0.0196
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6085.9	2403.1	0.9101	83.5774	32.827	0.9746	1	11.1389	9.6976	0.2556	0.2711	0.0874	0.3713	0.0525	-0.0066	-0.0087	-0.042	0.044	0.0199
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6267.3	2196.7	0.9101	69.2946	30.0739	0.9628	1	10.4072	8.3764	0.2651	0.2705	0.1339	0.3825	0.0584	-0.0131	-0.0134	-0.059	0.0423	0.0213
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6051.8	2162.7	0.9099	57.7141	27.3698	0.9682	1	9.4998	8.0314	0.3085	0.3115	0.145	0.5062	0.0807	-0.0278	-0.0295	-0.0762	0.0256	0.0246
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6226.5	1656.7	0.9099	123.3039	39.8979	0.9734	1	13.2806	12.0639	0.4628	0.4867	0.1324	0.7853	0.1397	-0.0517	-0.0559	-0.1118	0.0197	0.027
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6279.4	1790	0.9098	72.2196	30.5042	0.9753	1	10.1263	9.1313	0.2844	0.2811	0.1522	0.4456	0.0566	-0.0279	-0.0248	-0.0732	0.0199	0.0207
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5761.3	2637.7	0.9098	51.295	25.9958	0.9538	1	9.3255	7.3631	0.3804	0.39	0.0928	0.6025	0.1121	-0.0277	-0.0322	-0.0795	0.043	0.0287
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5808.4	1830.1	0.9096	107.5842	37.2067	0.9766	1	12.3477	11.0201	0.3011	0.3068	0.1015	0.4458	0.0763	-0.0253	-0.0315	-0.0644	0.0384	0.0238
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6359.4	2467.9	0.9095	54.1781	26.7548	0.9511	0.9954	9.3605	7.8602	0.3434	0.3376	0.1075	0.7101	0.0974	-0.0217	-0.0257	-0.0713	0.048	0.0236
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5462.8	1985.1	0.9095	82.7995	32.6128	0.9783	1	10.8597	9.7456	0.3143	0.3152	0.097	0.5481	0.0659	-0.0256	-0.028	-0.0568	0.0505	0.0168
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6239	1983.8	0.9094	89.4838	34.0076	0.9723	1	11.4956	9.7301	0.3645	0.3815	0.152	0.4697	0.0711	-0.0445	-0.0482	-0.0867	0.0246	0.0258
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5756.7	2567.1	0.9093	73.4075	31.007	0.9595	1	10.822	8.5884	0.4294	0.4601	0.1205	0.6501	0.1249	-0.0401	-0.0469	-0.0897	0.032	0.027
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5756.8	2060.4	0.9093	68.0425	29.6386	0.9734	1	10.0258	8.8654	0.284	0.2848	0.0964	0.4016	0.0635	-0.0162	-0.0185	-0.0604	0.0444	0.0202
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5930.1	1757.3	0.9091	125.394	40.2284	0.9737	1	13.5427	12.2783	0.3696	0.3823	0.0959	0.6766	0.1134	-0.0404	-0.043	-0.0947	0.0504	0.0306
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6250.4	1345.8	0.9091	64.331	28.9022	0.9678	1	10.1176	8.4169	0.31	0.3208	0.14	0.4683	0.0606	-0.0196	-0.0233	-0.0691	0.035	0.0245
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6357.4	2002.5	0.909	90.5445	34.4203	0.9604	1	12.2499	9.8105	0.3382	0.3445	0.1513	0.4659	0.0621	-0.0187	-0.02	-0.0532	0.0306	0.0177
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6200.9	1310.1	0.9089	96.7235	35.2925	0.9758	1	11.9844	10.6135	0.3952	0.4139	0.1054	0.5466	0.0906	-0.033	-0.037	-0.0843	0.0423	0.023
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5782.4	2544.4	0.9088	89.1688	34.0661	0.9656	1	11.9874	9.929	0.3947	0.4114	0.0946	0.654	0.1056	-0.0336	-0.037	-0.0813	0.0389	0.0264
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5628.9	2743.6	0.9083	75.1433	31.2726	0.9655	1	10.8269	8.9139	0.3236	0.3387	0.0676	0.5143	0.0926	-0.0193	-0.0236	-0.0665	0.0532	0.0252
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6207.1	2291.2	0.9082	96.2099	35.1978	0.9759	1	11.9277	10.504	0.311	0.3223	0.0801	0.5145	0.0874	-0.0248	-0.0315	-0.0721	0.0617	0.0294
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5282.3	1502.1	0.9082	126.936	40.4664	0.9741	1	13.5598	11.7905	0.3058	0.3251	0.0938	0.5806	0.0841	-0.0254	-0.0331	-0.0741	0.0793	0.0267
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5829.7	1841.1	0.9082	66.3263	29.6201	0.95	0.9964	10.3369	8.5406	0.3156	0.3271	0.0995	0.5165	0.0974	-0.0177	-0.0223	-0.0889	0.0449	0.0289
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5770.8	1904.6	0.9081	102.0042	36.2472	0.9756	1	12.2676	10.8142	0.4085	0.4053	0.1249	0.8169	0.1139	-0.0457	-0.0506	-0.1114	0.0534	0.0278
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6194	2112.7	0.9081	87.2966	33.6803	0.9671	1	11.4944	9.3528	0.3531	0.3664	0.1646	0.5393	0.0905	-0.0259	-0.0301	-0.0702	0.0306	0.0219
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5924.8	2197.9	0.908	64.3947	28.7749	0.9773	1	9.7072	8.5881	0.3419	0.3593	0.0974	0.5498	0.1031	-0.0208	-0.0221	-0.0877	0.0489	0.0246
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6272.4	1933.6	0.908	177.112	47.9021	0.9699	0.9986	16.3388	13.7527	0.4337	0.429	0.2759	0.6371	0.0737	-0.0546	-0.0554	-0.097	-0.0021	0.0191
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5405.8	1759.2	0.9079	62.2754	28.4008	0.9702	0.9966	9.6463	8.2272	0.3282	0.3213	0.1581	0.5608	0.0651	-0.0187	-0.0196	-0.0503	0.0235	0.0173
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6184	1564	0.9079	52.2105	26.3353	0.946	1	9.3316	7.1224	0.443	0.4143	0.1233	0.8016	0.1344	-0.0344	-0.0375	-0.073	0.0472	0.0246
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5793.3	2462	0.9079	56.0528	26.9673	0.9686	1	9.1328	8.1683	0.3301	0.3289	0.1889	0.5144	0.0756	-0.0226	-0.0206	-0.0603	0.009	0.0162
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5899	2190.4	0.9078	131.004	41.5279	0.9546	0.9976	14.582	11.3361	0.377	0.3906	0.1333	0.6109	0.0964	-0.0451	-0.0524	-0.0956	0.0274	0.0279
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6138.6	2384.9	0.9077	96.4184	35.7573	0.9476	0.9952	12.6969	9.7599	0.3776	0.3874	0.1816	0.6006	0.0802	-0.028	-0.0318	-0.0741	0.0336	0.0206
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6354.5	2113.3	0.9077	47.1373	24.7156	0.9697	1	8.437	7.0961	0.3843	0.3941	0.1664	0.5689	0.0811	-0.0324	-0.0353	-0.0801	0.023	0.0216
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5408.9	2392.7	0.9074	89.487	34.0939	0.9674	1	11.6356	9.6013	0.3066	0.3174	0.1913	0.4081	0.0528	-0.0361	-0.0374	-0.0706	0.0179	0.0173
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5908	2813.3	0.9073	70.8219	30.8196	0.937	0.9912	10.8867	8.3204	0.3158	0.3318	0.1147	0.5152	0.0771	-0.023	-0.0297	-0.0786	0.0542	0.0277
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5730.9	2312.8	0.9073	65.311	29.0755	0.9708	1	9.8013	8.5628	0.3316	0.3468	0.1278	0.4807	0.0805	-0.0265	-0.0288	-0.0744	0.0366	0.0236
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5499.2	1814.2	0.9072	117.4634	39.0635	0.9673	1	13.5291	11.5651	0.3521	0.3673	0.1408	0.5495	0.079	-0.0346	-0.0388	-0.0757	0.0196	0.0219
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6094.3	2008.1	0.9072	117.2143	39.9527	0.9228	0.9964	14.7064	10.0361	0.279	0.287	0.1423	0.3667	0.0413	-0.0286	-0.0318	-0.0636	0.0334	0.0194
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5998.4	914.63	0.9072	69.4164	29.9831	0.9703	1	10.3164	8.6629	0.2315	0.2322	0.1342	0.3353	0.0402	-0.0041	-0.0073	-0.0404	0.0428	0.0175
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5659.7	2577.6	0.907	66.5858	29.424	0.9665	1	10.1527	8.4372	0.3351	0.3366	0.1442	0.4873	0.072	-0.0303	-0.0325	-0.08	0.0371	0.0225
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5505.5	2006.4	0.9069	157.0589	45.0711	0.9716	1	15.1351	13.1823	0.3883	0.3873	0.105	0.7455	0.1106	-0.037	-0.0432	-0.0937	0.0405	0.0278
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5565.9	1915.8	0.9069	78.9336	31.9341	0.9727	1	10.7248	9.3177	0.3024	0.3122	0.1414	0.4126	0.0648	-0.0267	-0.0306	-0.0645	0.0379	0.0242
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6392	2123.2	0.9068	66.8097	29.643	0.9554	1	10.2973	8.265	0.2944	0.306	0.1358	0.4385	0.0588	-0.0113	-0.016	-0.0436	0.0409	0.0183
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6259.2	2289.1	0.9067	68.3606	30.3158	0.9347	0.9978	10.8643	7.7423	0.2993	0.2994	0.114	0.5129	0.0877	-0.0128	-0.0182	-0.0748	0.0558	0.0277
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5596.6	2868.8	0.9067	54.6789	26.6164	0.9699	0.9975	9.0291	7.8645	0.2974	0.2941	0.1406	0.4615	0.0919	-0.0191	-0.019	-0.0811	0.0378	0.0286
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6287.1	2304.4	0.9065	73.9526	30.9309	0.9714	1	10.6812	9.0502	0.3881	0.3941	0.1602	0.638	0.1022	-0.0393	-0.0453	-0.0809	0.0429	0.0262
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5939.1	2507.2	0.9065	95.7628	35.4573	0.9572	1	12.4704	9.7423	0.4436	0.4758	0.1964	0.6031	0.0974	-0.0443	-0.0521	-0.0836	0.0329	0.0243
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5357.8	2141.1	0.9065	147.2356	43.5189	0.9769	1	14.3589	13.1165	0.4351	0.4225	0.127	0.7443	0.1024	-0.0507	-0.0487	-0.1189	0.0227	0.0255
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6521.1	2398.6	0.9064	83.1442	33.247	0.9452	1	12.002	8.7825	0.3263	0.3377	0.1173	0.5727	0.077	-0.0238	-0.0298	-0.0665	0.067	0.0248
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6315	1803.8	0.9061	106.3238	37.1278	0.9693	1	12.6964	10.9454	0.3586	0.3604	0.1036	0.6183	0.0775	-0.0319	-0.0365	-0.0836	0.0598	0.0243
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5140.8	1679.3	0.9061	94.0042	34.7635	0.9775	1	11.6757	10.2705	0.299	0.2938	0.1381	0.4945	0.063	-0.0172	-0.0191	-0.0442	0.0243	0.0156
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5710.5	2459.3	0.906	88.7509	34.5568	0.9339	1	12.7317	8.6304	0.4772	0.4999	0.223	0.8242	0.0999	-0.0491	-0.0497	-0.0928	0.0146	0.0207
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5744	1890.5	0.9059	84.4895	33.0692	0.9709	1	11.2889	9.5144	0.2634	0.274	0.1039	0.3584	0.0611	-0.018	-0.0224	-0.0663	0.0456	0.0251
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6193.6	1226.8	0.9059	87.9771	34.4144	0.9335	0.9982	12.379	8.668	0.2953	0.3071	0.0646	0.4245	0.0677	-0.0159	-0.0203	-0.0595	0.043	0.0224
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6204.5	2182.3	0.9058	59.4559	27.7837	0.9679	1	9.6459	8.0203	0.3049	0.3033	0.2037	0.4623	0.0559	-0.0194	-0.0193	-0.0642	0.046	0.0164
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5845	2612.9	0.9057	80.5925	32.2387	0.9744	1	11.0008	9.6549	0.341	0.35	0.1419	0.5282	0.0886	-0.0222	-0.0251	-0.07	0.0385	0.0239
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5356.2	2107.1	0.9057	101.7239	36.1631	0.9775	1	11.9345	10.9943	0.2938	0.2931	0.1118	0.4147	0.0638	-0.0304	-0.0342	-0.0714	0.0395	0.0242
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6089.8	2147	0.9056	108.8541	37.4559	0.975	1	12.7996	11.287	0.3664	0.3801	0.1116	0.5631	0.0867	-0.0246	-0.0315	-0.0742	0.0419	0.0234
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6160.6	1190.8	0.9054	79.8506	32.0694	0.9757	1	10.8882	9.5601	0.2522	0.2546	0.154	0.3352	0.0391	-0.014	-0.0166	-0.0419	0.0289	0.0155
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5624.4	2145.1	0.9054	99.7863	36.0663	0.964	1	12.6793	10.2636	0.4346	0.4629	0.1807	0.6169	0.1057	-0.0459	-0.0518	-0.1007	0.0258	0.0238
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6463.5	2297.2	0.9054	56.6003	27.2331	0.959	1	9.8641	7.6645	0.3486	0.3588	0.183	0.4344	0.0615	-0.0113	-0.0121	-0.045	0.0286	0.0159
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5274.6	1867.6	0.9054	132.2429	41.3298	0.9729	1	13.8674	12.3873	0.3264	0.3292	0.1798	0.5039	0.0627	-0.0357	-0.0369	-0.0753	0.0125	0.0185
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6020.5	1988.4	0.9052	87.8212	33.7076	0.9713	1	11.5509	10.0378	0.3088	0.3107	0.1049	0.4469	0.0724	-0.0315	-0.0386	-0.0792	0.0493	0.0273
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6004.1	2076.2	0.9052	97.3355	35.362	0.9782	1	11.8628	10.6353	0.2464	0.2498	0.1511	0.3357	0.035	-0.0191	-0.0214	-0.0456	0.0381	0.0158
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5960.4	1973.8	0.9052	130.6885	41.1715	0.9688	0.9983	13.9519	11.8205	0.3707	0.3827	0.13	0.6258	0.1103	-0.0467	-0.0505	-0.1037	0.0362	0.0293
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5815.1	2243	0.905	76.0869	31.2586	0.9785	1	10.2631	9.5286	0.4515	0.4818	0.1494	0.6994	0.1211	-0.0491	-0.0536	-0.0949	0.0314	0.0279
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5268.1	1963.9	0.9049	108.4544	37.4287	0.9729	1	12.8372	10.8997	0.3133	0.3165	0.0803	0.5362	0.0831	-0.0276	-0.0324	-0.0686	0.0582	0.0275
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6293.8	1513	0.9048	108.848	37.439	0.9758	1	12.6405	11.2531	0.2858	0.2896	0.1553	0.3879	0.0408	-0.0243	-0.0261	-0.0618	0.0257	0.0172
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6104.6	1199.3	0.9048	81.4024	32.8171	0.9498	1	11.8656	8.6843	0.3004	0.3116	0.0972	0.4982	0.0728	-0.0035	-0.008	-0.0453	0.0848	0.0245
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5136.5	1770.7	0.9047	58.7929	27.7784	0.9575	0.9977	9.6855	8.4444	0.3218	0.3139	0.1195	0.609	0.1117	-0.0306	-0.0345	-0.0915	0.0466	0.028
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6348.5	1711.4	0.9047	95.3335	35.1127	0.9717	1	11.8488	10.0595	0.3719	0.3856	0.1739	0.5068	0.0692	-0.0298	-0.0302	-0.0589	0.0127	0.0152
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6357.9	2278	0.9047	57.3056	27.3811	0.9605	1	9.6497	7.8014	0.3198	0.3388	0.0846	0.6	0.1048	-0.0123	-0.0123	-0.07	0.0439	0.0235
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6392.7	2233.6	0.9046	58.1295	27.4095	0.9723	1	9.3968	8.2017	0.3336	0.341	0.1667	0.5033	0.071	-0.0217	-0.0232	-0.0551	0.02	0.0173
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5794.9	2137.2	0.9046	66.9394	29.8225	0.9458	0.9979	10.7322	7.8707	0.3644	0.3685	0.222	0.532	0.0552	-0.0288	-0.0319	-0.0697	0.0477	0.0197
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6260.3	1366	0.9045	44.5835	24.7745	0.9128	1	8.6842	6.6231	0.395	0.3895	0.2538	0.5946	0.0566	-0.0395	-0.0411	-0.0718	0.0265	0.0173
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6185.6	2313.3	0.9044	79.7469	32.2113	0.9658	1	10.8658	9.7178	0.2907	0.2994	0.1062	0.4535	0.0718	-0.014	-0.0206	-0.0632	0.0586	0.0261
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6447.7	2248.8	0.9044	56.113	27.0121	0.9664	1	9.2612	7.7367	0.3394	0.35	0.1286	0.5164	0.0824	-0.024	-0.0281	-0.064	0.0422	0.0241
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6148.3	2085.1	0.9044	72.8578	30.763	0.9674	1	10.3957	8.6408	0.3037	0.3015	0.1535	0.4414	0.0651	-0.0318	-0.0321	-0.0839	0.0319	0.0223
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5645.5	2523.4	0.9043	92.6465	34.7553	0.9638	1	12.1629	9.912	0.4031	0.4183	0.2103	0.5724	0.0798	-0.041	-0.0455	-0.0921	0.0134	0.0219
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5923.9	1244.1	0.9042	78.1124	31.6435	0.9803	1	10.494	9.7065	0.3006	0.3019	0.1469	0.5635	0.0917	-0.0093	-0.0105	-0.0702	0.048	0.0232
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6103.4	1625.7	0.9042	97.1073	35.3708	0.9754	1	11.9799	10.3719	0.3185	0.32	0.089	0.5171	0.0748	-0.0206	-0.0225	-0.0619	0.0611	0.0233
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5559.6	1596.9	0.9041	133.7635	41.852	0.9597	1	14.5637	11.3472	0.3317	0.3342	0.1659	0.4899	0.0617	-0.0313	-0.0324	-0.0653	0.0183	0.0161
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5834.3	2888.5	0.904	101.3243	36.2978	0.9664	1	12.717	10.4354	0.3249	0.3326	0.1444	0.539	0.0675	-0.0343	-0.0375	-0.0763	0.0406	0.0227
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6195.4	2370.2	0.9039	55.7954	27.0054	0.9614	1	9.3815	7.5416	0.3275	0.3418	0.1216	0.4993	0.0845	-0.0193	-0.0228	-0.067	0.0478	0.0261
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	6145.2	2303.2	0.9038	53.5172	26.7701	0.9384	0.9891	9.558	7.6677	0.3467	0.35	0.1897	0.5825	0.0706	-0.0151	-0.0197	-0.0549	0.037	0.0202
SLD_0000539.vsi - 20x_02	PathDetectionObject		S1	Polygon	5912.8	2386	0.9038	76.635	31.4485	0.9737	1	10.7132	8.9894	0.3861	0.3883	0.1321	0.5631	0.0843	-0.0362	-0.0378	-0.0839	0.0212	0.0224
