Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	DAB: Mean	DAB: Median	DAB: Min	DAB: Max	DAB: Std.Dev.
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10320.7	2146.8	0.8759	80.436	32.4388	0.9606	1	11.2066	8.8813	0.323	0.3285	0.1159	0.5565	0.0597	-0.027	-0.0317	-0.0545	0.0428	0.0184
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10467.8	1102.2	0.8759	84.7954	33.3658	0.9571	1	11.7296	9.2472	0.3482	0.344	0.1914	0.5366	0.0777	-0.0366	-0.0421	-0.0791	0.0367	0.025
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10328	584.68	0.8758	96.9	35.5912	0.9613	1	12.3374	9.8052	0.3872	0.3865	0.2639	0.5431	0.044	-0.0454	-0.0481	-0.0854	0.006	0.0153
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10399.3	2177.8	0.8758	65.9087	29.098	0.9782	1	9.872	8.8817	0.4548	0.4687	0.2408	0.5943	0.0837	-0.0607	-0.0659	-0.0994	-0.0003	0.0206
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10216.8	1287.8	0.8757	111.5945	38.3881	0.9516	0.9949	13.3441	10.2769	0.4206	0.4237	0.1862	0.5986	0.0665	-0.0412	-0.0456	-0.0857	0.0137	0.0206
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10853.7	1682.7	0.8757	100.1233	36.8704	0.9255	0.9985	13.6129	9.1897	0.3543	0.3581	0.1289	0.5292	0.0664	-0.0266	-0.0327	-0.0592	0.0431	0.0228
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10501.2	2183.1	0.8757	66.4767	29.3773	0.968	1	10.1124	8.6726	0.4551	0.4198	0.177	0.834	0.1495	-0.0477	-0.0431	-0.152	0.0245	0.0405
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11321	905.72	0.8757	82.9678	32.903	0.963	1	11.6056	9.0007	0.3354	0.3396	0.2117	0.4428	0.0502	-0.0385	-0.0424	-0.0655	0.0223	0.0162
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10429.7	1135	0.8757	123.8667	39.9839	0.9736	1	13.2345	12.1346	0.3659	0.3666	0.1527	0.5475	0.0792	-0.0394	-0.0418	-0.0734	0.0339	0.0199
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10804.2	2131.2	0.8757	62.4868	28.6741	0.955	1	10.2826	7.6676	0.3503	0.3716	0.1194	0.4863	0.0843	-0.0286	-0.0352	-0.07	0.0382	0.0272
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10351	1289.3	0.8757	101.3733	36.2215	0.971	1	12.3036	10.642	0.3553	0.3524	0.1995	0.4772	0.0505	-0.0369	-0.0399	-0.0731	0.0111	0.0166
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10500.2	903.22	0.8757	60.8916	27.9721	0.978	1	9.2566	8.4425	0.335	0.3397	0.1396	0.4551	0.0674	-0.025	-0.0292	-0.075	0.0428	0.0286
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10959.6	480.91	0.8757	73.4066	30.9409	0.9636	1	10.5941	8.6792	0.4214	0.4216	0.2964	0.5246	0.0518	-0.0548	-0.0572	-0.0948	-0.0055	0.0182
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10561.9	2429.4	0.8756	133.6641	41.7502	0.9636	0.9974	14.387	11.7877	0.3505	0.3633	0.1184	0.4739	0.0651	-0.0338	-0.0375	-0.0797	0.042	0.0209
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10259	530.92	0.8755	81.6756	32.6276	0.9641	1	11.3455	9.0533	0.3315	0.3346	0.2078	0.424	0.0431	-0.0335	-0.0359	-0.0642	0.0174	0.0173
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10833.2	842.27	0.8755	111.5571	38.0003	0.9708	1	12.905	10.8021	0.4752	0.4726	0.1375	0.7669	0.1146	-0.0642	-0.0679	-0.12	0.0302	0.0282
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10246.9	1064.4	0.8755	96.6634	36.3114	0.9213	0.9978	13.4703	8.9673	0.5042	0.5123	0.2326	0.6836	0.0815	-0.0657	-0.068	-0.1087	-0.002	0.0206
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11026.9	586.39	0.8755	83.1034	32.7186	0.9755	1	11.1044	9.8509	0.3174	0.3135	0.1962	0.4387	0.0513	-0.0379	-0.0369	-0.068	0.004	0.0145
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10958.5	1593.1	0.8754	90.1389	34.1797	0.9696	1	11.6771	9.5467	0.3947	0.3944	0.2202	0.5871	0.0625	-0.0414	-0.044	-0.0854	0.0079	0.0166
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10424	1977.1	0.8753	83.4149	33.0913	0.9573	1	11.7682	8.8985	0.3607	0.372	0.131	0.5264	0.0909	-0.0354	-0.0413	-0.0907	0.0424	0.03
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11136.2	1905.3	0.8753	70.4728	30.3417	0.9619	1	10.8658	8.6895	0.4604	0.4853	0.2206	0.6798	0.1113	-0.0557	-0.0635	-0.1057	0.0169	0.029
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10731.4	2121.3	0.8753	59.0664	27.6602	0.9701	1	9.313	7.9317	0.4797	0.4527	0.2833	0.7645	0.1321	-0.063	-0.0642	-0.11	-0.0038	0.0267
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10072.9	586.61	0.8753	70.1549	30.8074	0.9289	0.9974	11.2109	7.6896	0.3566	0.3548	0.1793	0.506	0.064	-0.0317	-0.035	-0.0715	0.0381	0.0214
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10205.3	878.29	0.8753	70.5862	30.2539	0.9691	1	10.4793	8.5823	0.3511	0.3682	0.1383	0.5025	0.0749	-0.0287	-0.0373	-0.0647	0.0415	0.0243
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11204.2	508.88	0.8753	118.7768	39.2414	0.9693	1	13.59	11.1148	0.3945	0.4021	0.2139	0.4764	0.0462	-0.0469	-0.0504	-0.0728	0.0125	0.0167
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11039	1642.7	0.8752	91.6497	34.9962	0.9404	1	12.6061	8.8789	0.4472	0.4703	0.2862	0.5824	0.0762	-0.0608	-0.0622	-0.0974	-0.0149	0.018
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11299.3	555.34	0.8752	121.7249	39.6668	0.9722	1	13.5091	11.6168	0.3276	0.3384	0.1863	0.4229	0.0542	-0.0343	-0.0391	-0.0572	0.0081	0.016
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10379	448.74	0.8751	98.6572	35.6772	0.974	1	12.0022	10.4889	0.4616	0.4589	0.2041	0.7063	0.0769	-0.058	-0.0639	-0.1002	0.0201	0.022
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10844.8	1751.8	0.8751	69.7858	30.135	0.9657	0.9976	10.1521	9.0539	0.3735	0.3598	0.209	0.6103	0.0841	-0.0412	-0.0413	-0.0828	0.0102	0.0174
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10306.1	1791.5	0.875	98.7857	35.7123	0.9733	1	11.9765	10.3804	0.4565	0.4707	0.2175	0.6684	0.1087	-0.0502	-0.0558	-0.101	0.0164	0.0272
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10317.5	2522.3	0.875	30.6262	20.785	0.8908	0.9718	7.3746	5.8604	0.6329	0.6783	0.126	1.0934	0.2688	-0.0713	-0.0711	-0.1637	0.0285	0.0537
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11250.8	1102.9	0.8749	61.4258	28.3517	0.9603	1	10.1042	8.0117	0.3921	0.3866	0.1759	0.605	0.0835	-0.0379	-0.039	-0.0917	0.0248	0.0246
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10786.1	2337.4	0.8749	101.5359	36.5942	0.9528	0.9968	13.0837	10.2464	0.4669	0.4674	0.2664	0.6554	0.0777	-0.0581	-0.0577	-0.0991	-0.0222	0.0159
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11247.8	724	0.8749	68.3227	30.7046	0.9107	0.9938	11.2559	7.725	0.3961	0.4	0.1657	0.6777	0.0759	-0.0438	-0.0477	-0.0896	0.0199	0.0208
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10364.1	2284.6	0.8749	76.4104	31.4397	0.9714	1	10.7036	9.5222	0.3364	0.3466	0.1544	0.4669	0.0575	-0.0326	-0.0378	-0.0675	0.0245	0.0177
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11281.3	499.73	0.8748	117.1339	38.8355	0.976	1	12.7713	11.7607	0.4407	0.4458	0.2907	0.5761	0.057	-0.0576	-0.0589	-0.0905	-0.0155	0.0168
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10477.2	820.09	0.8748	124.1135	40.2245	0.9639	1	13.7675	11.9831	0.3667	0.362	0.1384	0.5864	0.0807	-0.0379	-0.0416	-0.0964	0.0427	0.0273
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11433.5	826.14	0.8748	99.6119	36.1042	0.9603	1	12.5812	10.2075	0.3676	0.3625	0.2059	0.5101	0.0643	-0.0449	-0.0468	-0.0818	0.0276	0.0208
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11407.8	1863.4	0.8748	100.2964	36.4193	0.9502	1	12.8594	9.8116	0.3772	0.3836	0.1939	0.495	0.0691	-0.0431	-0.0477	-0.0825	0.0095	0.0221
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11394.1	1041.7	0.8747	68.9026	30.3573	0.9395	1	10.9419	7.8449	0.463	0.4995	0.1227	0.7459	0.1405	-0.0588	-0.0607	-0.1156	0.0314	0.0318
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10440	755.85	0.8747	98.9743	35.7955	0.9707	1	12.1384	10.7418	0.3509	0.3629	0.1625	0.4659	0.0556	-0.0375	-0.0416	-0.075	0.0321	0.0198
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10265.5	1578.2	0.8746	87.1415	33.6625	0.9664	1	11.5925	9.627	0.348	0.35	0.1561	0.4509	0.0543	-0.0297	-0.0322	-0.0596	0.0216	0.0163
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10919.8	2539	0.8746	57.1208	27.707	0.935	0.9967	9.8026	7.5466	0.3394	0.35	0.0998	0.5112	0.1067	-0.0302	-0.035	-0.0866	0.0541	0.0351
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10936	2542.3	0.8745	47.2544	24.8018	0.9654	1	8.6118	7.1703	0.4048	0.4057	0.1766	0.6382	0.1182	-0.0413	-0.0426	-0.1183	0.0395	0.0352
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10711.9	915.78	0.8744	75.763	32.0206	0.9286	1	11.8762	8.0152	0.3687	0.3722	0.1791	0.5612	0.073	-0.0352	-0.0402	-0.0909	0.0324	0.0241
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10568.2	434.87	0.8744	72.021	30.7167	0.9592	1	10.6794	8.5559	0.435	0.4433	0.2997	0.585	0.063	-0.0513	-0.0535	-0.0989	0.0028	0.0198
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11057.4	640.97	0.8744	97.3456	36.3602	0.9253	0.9952	13.156	9.3414	0.306	0.2994	0.1732	0.457	0.0535	-0.0249	-0.0266	-0.0655	0.0221	0.0184
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10615	999.39	0.8743	114.4175	38.5102	0.9695	1	13.1122	10.9169	0.4461	0.445	0.2558	0.6522	0.0741	-0.0638	-0.066	-0.1023	-0.0109	0.0194
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10616.5	539.85	0.8743	81.3848	32.4571	0.9708	1	10.8823	9.7915	0.361	0.3673	0.1925	0.4726	0.0583	-0.0387	-0.0447	-0.0705	0.029	0.0213
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11464.9	1581.4	0.8743	53.3305	26.3404	0.9659	1	9.265	7.3392	0.3428	0.3488	0.2173	0.5037	0.0741	-0.037	-0.0344	-0.078	0.0055	0.0226
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10282.2	2322.5	0.8743	127.3492	40.5402	0.9737	1	13.7878	12.1476	0.4209	0.4199	0.1846	0.693	0.0888	-0.0439	-0.0468	-0.0885	0.0246	0.0234
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10770.3	1791.4	0.8743	92.7002	34.5579	0.9754	1	11.8556	10.041	0.3475	0.353	0.1087	0.5317	0.0689	-0.0254	-0.0322	-0.0612	0.0417	0.0239
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10523.9	1591.4	0.8742	123.2735	39.8813	0.974	0.999	13.4112	11.6682	0.3752	0.3801	0.2352	0.4885	0.0526	-0.0428	-0.0442	-0.0786	0.0013	0.0143
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10240.1	504.85	0.8742	78.2338	31.9461	0.9633	1	11.0209	8.7871	0.2868	0.2893	0.1577	0.3692	0.0447	-0.0249	-0.0301	-0.0491	0.0272	0.0169
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11172.8	2281.5	0.8742	103.9194	36.744	0.9672	0.9962	12.3562	10.9943	0.4334	0.4366	0.1768	0.6069	0.0865	-0.0432	-0.0438	-0.0904	0.0228	0.0221
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11181.1	1883.5	0.8741	82.1202	33.0007	0.9476	0.9967	11.6661	8.8946	0.5483	0.5773	0.1397	0.751	0.1306	-0.0599	-0.0678	-0.108	0.0284	0.0322
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10318.3	2583	0.8741	68.4052	29.9462	0.9585	1	10.2049	8.3267	0.3386	0.3317	0.1086	0.5597	0.0967	-0.0341	-0.0334	-0.0933	0.0417	0.0295
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11232.9	1008.7	0.8741	58.1177	27.7845	0.946	1	10.0165	7.3655	0.5023	0.5032	0.3334	0.6361	0.0731	-0.076	-0.0774	-0.109	-0.0219	0.0178
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11274.8	1360.3	0.874	43.1894	23.8598	0.9534	0.9942	8.3446	6.7182	0.4699	0.497	0.169	0.7745	0.1426	-0.057	-0.0537	-0.1421	0.0272	0.0445
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10840	1020.7	0.874	81.6382	32.364	0.9794	1	10.7187	9.7407	0.3232	0.3244	0.1435	0.5035	0.069	-0.0331	-0.0361	-0.078	0.0338	0.0228
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11275.7	1900.3	0.8739	44.43	24.2069	0.9528	1	8.1845	7.3565	0.3621	0.3853	0.1051	0.5033	0.0889	-0.0245	-0.0259	-0.0657	0.0378	0.0206
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10363.7	2268.9	0.8739	46.391	25.004	0.9324	1	8.8338	7.0469	0.4073	0.4098	0.138	0.7418	0.1413	-0.0445	-0.0477	-0.1011	0.0184	0.0323
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10696.2	694.77	0.8739	97.8317	35.9527	0.9511	1	12.863	9.4568	0.353	0.3575	0.1802	0.5088	0.0632	-0.0376	-0.0413	-0.0712	0.0211	0.0178
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10753.7	954.38	0.8739	77.0229	32.0704	0.9411	1	11.5634	8.2786	0.3819	0.3825	0.1735	0.556	0.0773	-0.0423	-0.047	-0.0864	0.0136	0.0218
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10657.9	1528.7	0.8739	59.2659	27.7043	0.9703	1	9.3325	7.9355	0.44	0.4584	0.217	0.5753	0.0773	-0.0421	-0.0471	-0.0759	0.0086	0.0208
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11483.7	1509.5	0.8736	184.77	48.7721	0.9761	0.9982	16.2672	14.5366	0.4339	0.4403	0.2387	0.6339	0.0928	-0.0525	-0.0548	-0.0885	0.0063	0.018
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10969.5	1214.1	0.8736	131.8701	41.6076	0.9572	0.9997	14.5468	11.4145	0.4579	0.4595	0.2723	0.7429	0.0674	-0.0569	-0.0588	-0.114	0.0306	0.0196
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11420.9	1739.3	0.8735	115.2375	38.8902	0.9575	0.9976	13.5292	10.4419	0.4204	0.3986	0.2181	0.597	0.0781	-0.0432	-0.0457	-0.0797	0.0349	0.0188
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11066.6	1580.2	0.8734	169.1823	46.719	0.974	1	15.4854	14.0361	0.4477	0.457	0.2511	0.6432	0.0728	-0.0537	-0.0539	-0.09	0.0035	0.0153
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10960.2	2081.4	0.8734	94.9393	35.0328	0.9721	1	11.8298	10.2851	0.443	0.4645	0.1845	0.6559	0.1086	-0.0517	-0.0547	-0.1076	0.0124	0.0284
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10590.4	567.33	0.8734	97.9338	35.612	0.9704	1	12.1764	10.1451	0.3446	0.3531	0.2371	0.4368	0.046	-0.0388	-0.0397	-0.0711	0.0075	0.0171
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10641.8	1973.6	0.8733	88.948	34.0213	0.9657	0.9958	11.4484	9.6818	0.3992	0.4095	0.1158	0.5637	0.0942	-0.0367	-0.0433	-0.0718	0.0369	0.0254
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10655.9	909.48	0.8733	96.9755	35.7638	0.9528	1	12.6378	9.4875	0.3888	0.3964	0.2523	0.4816	0.0465	-0.0514	-0.0535	-0.0952	0.0038	0.0181
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11177	2209.4	0.8732	72.1349	31.4194	0.9182	0.9921	11.318	7.9166	0.3825	0.3766	0.1633	0.5649	0.0638	-0.0423	-0.0451	-0.0805	0.0321	0.0193
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11007.8	1625.7	0.8731	40.7875	24.012	0.889	0.9686	7.931	7.0994	0.5076	0.5005	0.1004	0.9968	0.2604	-0.0568	-0.0532	-0.1598	0.0554	0.0618
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10360.3	1768.8	0.8731	97.6864	35.4654	0.976	1	11.8585	10.5475	0.4068	0.4024	0.194	0.6435	0.0723	-0.0463	-0.0489	-0.0795	0.0139	0.0191
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11069.3	2539.9	0.8731	48.4343	25.5533	0.9321	0.99	9.2576	7.015	0.3797	0.3727	0.1345	0.6114	0.1143	-0.036	-0.0395	-0.0945	0.0464	0.0339
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11430.8	1822.4	0.8731	63.9215	28.9429	0.9589	0.9981	10.2618	8.1964	0.3867	0.3658	0.2369	0.5963	0.0803	-0.0488	-0.0474	-0.108	0.0328	0.0251
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10215	1179.6	0.873	125.5755	40.4284	0.9655	1	13.7321	11.7323	0.3925	0.3741	0.229	0.6977	0.0984	-0.0472	-0.0464	-0.0943	-0.0018	0.0206
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10678.2	2244.3	0.873	94.4933	34.9976	0.9695	1	11.9713	10.0623	0.3586	0.3538	0.1274	0.5094	0.0695	-0.0272	-0.0299	-0.0684	0.037	0.0212
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10474.1	1151.6	0.8729	85.1028	33.2592	0.9668	1	11.5673	9.1616	0.3905	0.4008	0.1393	0.661	0.0897	-0.0348	-0.043	-0.0862	0.0614	0.0261
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11348.9	2160.4	0.8729	51.498	25.8783	0.9663	1	9.1019	7.407	0.3803	0.382	0.2113	0.6662	0.0799	-0.043	-0.0463	-0.0893	0.0036	0.0179
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11016.3	1985.2	0.8729	82.9479	33.2119	0.945	0.9984	11.689	8.7119	0.3233	0.3223	0.1605	0.507	0.0615	-0.0336	-0.0327	-0.0813	0.026	0.0218
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10435.9	869.3	0.8729	48.2074	25.1694	0.9563	0.9943	8.6492	7.1469	0.4119	0.4111	0.2406	0.519	0.0583	-0.0429	-0.0478	-0.0841	0.0392	0.0255
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10258.2	761.9	0.8729	73.8727	30.9305	0.9703	1	10.5308	8.9016	0.4023	0.4005	0.2241	0.685	0.0778	-0.0352	-0.0359	-0.0791	0.0124	0.0182
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10656.8	2425.7	0.8728	47.1071	25.3201	0.9233	0.9826	8.8601	7.3055	0.3426	0.3538	0.1692	0.533	0.0745	-0.0333	-0.0361	-0.0732	0.0103	0.022
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10448	620.42	0.8727	83.2668	34.2977	0.8895	0.9971	12.9364	7.8648	0.3084	0.3064	0.1894	0.4237	0.0442	-0.0235	-0.025	-0.0639	0.0304	0.0181
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10368.1	1129.8	0.8727	136.6195	42.1921	0.9644	1	14.602	11.7067	0.4312	0.4122	0.0984	0.7229	0.1228	-0.0481	-0.0498	-0.1096	0.042	0.0292
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10900.6	975.28	0.8727	101.3762	36.676	0.9471	1	12.981	9.5104	0.4374	0.4629	0.1419	0.6756	0.1062	-0.0494	-0.0556	-0.1008	0.0368	0.0311
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11395	1686.2	0.8727	79.2801	32.1419	0.9643	1	11.1603	9.2643	0.3881	0.3716	0.1336	0.6588	0.109	-0.0491	-0.0497	-0.1025	0.0348	0.0234
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10794.2	1800.7	0.8727	75.8657	31.7473	0.9459	0.9963	11.1772	8.4827	0.3509	0.3597	0.1283	0.7293	0.0958	-0.035	-0.0395	-0.1126	0.0517	0.0283
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11323.1	2008	0.8726	82.4124	32.5877	0.9752	1	11.1072	9.748	0.3124	0.3183	0.1327	0.4812	0.0646	-0.0257	-0.0295	-0.0709	0.0426	0.0227
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10226.8	988.22	0.8724	54.6013	27.6648	0.8965	0.9846	10.3336	6.6598	0.4625	0.488	0.1779	0.6864	0.112	-0.0566	-0.0575	-0.1013	0.0273	0.024
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11314.6	1950.3	0.8724	84.3005	33.2614	0.9575	0.9982	11.6218	9.3989	0.3349	0.344	0.102	0.541	0.0698	-0.0343	-0.0373	-0.0918	0.0377	0.0262
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10219.5	504.3	0.8724	86.0158	33.5238	0.9618	1	11.5754	9.6773	0.3373	0.3275	0.1987	0.5021	0.0596	-0.0372	-0.0392	-0.0739	0.009	0.0195
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	11256	1045.7	0.8723	91.6452	35.407	0.9186	0.9968	13.1093	8.9022	0.4488	0.4696	0.174	0.636	0.0971	-0.0617	-0.0653	-0.12	0.0244	0.0263
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10351.5	1833.9	0.8722	102.5434	36.3111	0.9773	1	12.251	11.0213	0.3293	0.3431	0.0939	0.5727	0.0842	-0.0285	-0.0319	-0.0727	0.0504	0.025
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10787.7	2051.8	0.8721	71.7561	30.5238	0.9678	1	10.5793	8.9607	0.3278	0.348	0.1142	0.4971	0.0803	-0.0323	-0.0401	-0.0923	0.0322	0.0286
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10232.5	758.91	0.8721	80.4021	33.5187	0.8993	0.9907	12.4178	7.9949	0.4267	0.4169	0.3168	0.6385	0.0548	-0.0467	-0.0482	-0.076	0.001	0.0161
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10832.5	1149.5	0.8721	76.4348	31.3994	0.9742	1	10.4349	9.636	0.3325	0.3373	0.2112	0.4939	0.0673	-0.0335	-0.0331	-0.0801	0.0236	0.0184
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10677.6	475.08	0.8721	101.2904	36.4815	0.9564	1	12.8078	9.9849	0.3754	0.3829	0.1706	0.4881	0.067	-0.0421	-0.0466	-0.07	0.0187	0.0199
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10480.5	1143.5	0.872	32.2763	20.8777	0.9305	0.9812	7.0609	6.2477	0.3514	0.3788	0.1954	0.461	0.0741	-0.0367	-0.0396	-0.0746	0.0182	0.0221
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10512.6	475.76	0.872	103.7761	36.6141	0.9728	1	12.489	10.4429	0.3749	0.3656	0.1015	0.5369	0.0988	-0.0343	-0.0403	-0.072	0.0585	0.0267
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10591.5	1858	0.872	80.0032	32.198	0.9698	1	10.9132	9.2505	0.3771	0.3764	0.1009	0.6466	0.1012	-0.0351	-0.0409	-0.0836	0.0523	0.0247
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10672	707.13	0.872	83.7379	32.9274	0.9705	1	11.2965	9.7983	0.3748	0.378	0.1871	0.5129	0.0608	-0.0455	-0.0512	-0.0853	0.0147	0.0193
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10403.8	1494.8	0.872	75.3694	31.7184	0.9414	1	11.4719	8.2807	0.4525	0.4738	0.2018	0.6888	0.1023	-0.0537	-0.0548	-0.1093	0.0335	0.0267
SLD_0000404.vsi - 20x_01	PathDetectionObject		S1	Polygon	10759.5	399.86	0.872	44.7429	24.3763	0.9462	0.9971	8.6927	6.6385	0.4465	0.4731	0.2003	0.6523	0.1246	-0.0601	-0.0616	-0.1156	0.0152	0.0317
